Company,Website,Industry,Employees,Annual revenue,Total funding,Company phone,Company Address,Company country,Company founded date,Alter names,Managers,Addtional Contact Info,Company Social Urls,Category
Angy Stucco Acrylic Systems Inc,https://www.angystucco.com,Sole Proprietorship,7,,,(613) 223-2336,"4710 Ramsayville RoadGloucester, ON K1G 3N4",,13/8/2013,[],"['Mr. Mohamad Soueid, Owner', 'Ms. Lama Fares, Co-Owner']",{'Website Addresses': ['https://www.facebook.com/angystuccoacrylic/']},{},"['Stucco', 'Painting Contractors', 'Home Improvement', 'Drywall Contractors', 'Remodeling', 'Framing Contractors', 'Flooring Contractors', 'Home Renovation', 'Residential Painter', 'Vinyl Flooring', 'Laminate Floor', 'Paint', 'Protective Coatings', 'Drywall Texture', 'Exterior Building Cleaning', 'Custom Framing', 'Drywall Inspection', 'Stucco Manufacturers', 'Stucco Repair', 'Drywall Repair']"
JM Construction Inc.,,Corporation,1,,,(613) 822-9684,"4102 Ramsayville RoadOttawa, ON K1G 3N4",,19/3/1985,['659784 Ontario Inc.'],"['Mr. Bruno Marcantonio, Owner']",{'Fax Numbers': ['(613) 822-9558']},{},"['Home Renovation', 'Construction Services', 'Home Improvement', 'Mason Contractors', 'Foundation Contractors']"
Mutts Carpentry,https://www.facebook.com/pg/muttscarpentry/about/?ref=page_internal,,1,,,(613) 652-4843,"10881 Kirker RoadBrinston, ON K0E 1C0",,,[],['Mr. Branden Tuttle'],{'Phone Numbers': ['(613) 803-2087']},{},"['Home Improvement', 'Roofing Contractors', 'Siding Contractors']"
Alain Reno,,Sole Proprietorship,1,,,(613) 851-7060,"11 des Calabrais StreetGatineau, QC J8R 3R8",,1/1/2006,[],"['Mr. Alain Charron, Owner']",{},{},"['Home Improvement', 'General Contractor', 'Construction Services', 'Remodeling', 'Commercial Contractors']"
JM Construction Inc.,,Corporation,1,,,(613) 822-9684,"4102 Ramsayville RoadOttawa, ON K1G 3N4",,19/3/1985,['659784 Ontario Inc.'],"['Mr. Bruno Marcantonio, Owner']",{'Fax Numbers': ['(613) 822-9558']},{},"['Home Renovation', 'Construction Services', 'Home Improvement', 'Mason Contractors', 'Foundation Contractors']"
Maverick Home Builders Inc.,https://maverickhomebuilders.com,Corporation,2,,,(613) 229-7077,"Greely, ON K4P 1R8",,12/5/2003,[],"['Louise Faucher, Administrative Director', 'Luc Faucher, Director']",{},{},"['General Contractor', 'Home Builders', 'Home Improvement', 'Home Renovation', 'Home Additions', 'Custom Home Builder', 'Home Design', 'Home Consultant']"
DH Designs,http://www.dhdesigns.ca,Corporation,15,,,(613) 266-4075,"61-5450 Canotek RoadGloucester, ON K1J 9G4",,11/9/2015,['Dicaire Home Designs'],"['Mr. Jeremie Dicaire, Owner']",{},{},"['Construction Services', 'General Contractor', 'Home Improvement', 'Bathroom Remodel', 'Kitchen Remodel', 'Remodeling', 'Deck Builder', 'Bathroom Design', 'Basement Remodeling', 'Home Additions', 'Kitchen Design']"
Fine Edge Custom Woodwork,,,1,,,(613) 979-3115,"5480 Canotek Road, Unit 17Gloucester, ON K1J 9H6",,,[],[],{},{},"['Carpenter', 'General Contractor', 'Home Improvement', 'Cabinet Manufacturers']"
Renovatek Construction Inc.,https://www.renovatek.com,Corporation,4,,,(613) 747-4586,"5450 Canotek Road, Unit 59Ottawa, ON K1J 9G4",,1/1/1990,['878803 Ontario Inc.'],"['Mr. Bernard Taillefer, Director', 'Chris Shepherd, Project Finance Manager']",{'Fax Numbers': ['(613) 747-7836']},{'Facebook': 'https://www.facebook.com/Renovatek-Construction-Inc-649792825177718/'},"['Home Improvement', 'General Contractor', 'Construction Services', 'Bathroom Remodel', 'Kitchen Remodel', 'Construction', 'Basement Remodeling', 'Home Renovation', 'Home Additions', 'Interior Designer', 'Kitchen Design', 'Design Contractor', 'Building and Construction', 'Construction Management', 'Home Design', 'Design', 'Residential Interior Design', 'New Construction']"
Northco Services Group Inc.,https://northcoservices.com/,Corporation,10,,,(613) 316-1557,"5450 Canotek Rd, Unit 62Ottawa, ON K1J 9G2",,17/9/2015,[],"['Mr. Daniel St-Aubin Bourgon, Co-Owner']",{},{},"['Painting Contractors', 'Roofing Contractors', 'Home Improvement', 'Window Cleaning', 'Commercial Roofing', 'Soffit and Fascia', 'Roof Cleaning', 'Roofing Consultants', 'Commercial Painting Contractors', 'Commercial Painter', 'Fence Staining', 'Shingles', 'Wallpaper Removal', 'Paint Removal', 'Roof Snow Removal Service', 'Faux Finishes', 'Gutter Contractor']"
Coco Tile Flooring Contractor Inc.,https://cocotileflooringcontractor.com,Corporation,1,,,(613) 295-3719,"29-5470 Canotek RoadGloucester, ON K1J 9H3",,29/3/2016,[],"['Mr. Kevin Coco, Director']",{},{},"['Ceramic Tile Contractors', 'Home Improvement', 'Bathroom Remodel', 'Patios and Decks', 'Remodel Contractors', 'Kitchen Remodel', 'Remodeling', 'Bathroom Design', 'Floor Installation', 'Flooring Contractors', 'Basement Remodeling', 'Home Renovation', 'Countertops', 'Interlocking Pavers', 'Patio Contractor', 'Kitchen Design', 'Tile and Marble', 'Outdoor Kitchens', 'Fireplace', 'Non-Ceramic Tile Contractors', 'Tile Installation', 'Countertop Fabrication', 'Quartz', 'Ceramic Tile Manufacturers', 'Ceramic Tile Dealers', 'Tile Sales', 'In Floor Heating', 'Marble Installation', 'Outdoor Living']"
Mr T Property and Management Inc.,,Corporation,3,,,(613) 295-3719,"7351 Marcella DriveGreely, ON K4P 1P7",,24/6/1985,['Mr T General Contractors'],['Tim Watson'],{},{},"['Home Improvement', 'Fence Contractors', 'Patios and Decks', 'Retaining Wall Contractors', 'Garage Builders', 'Home Renovation', 'Land Clearing', 'Home Additions', 'Hardscaping', 'Wood Fence', 'Interlocking Pavers', 'Vinyl Fence', 'Project Management', 'Composite Decking']"
Blueprint Construction,https://www.blueprintbuilds.com,Corporation,5,,,(613) 262-2442,"Ottawa, ON K1J 9J1",,5/5/2004,[],"['Mr. Yves Eggleston, President', 'Mr. Phillip Lalonde, General Manager']",{},{},"['General Contractor', 'Construction Services', 'Home Builders', 'Home Improvement', 'Building Contractors', 'Construction', 'Home Renovation', 'Commercial Contractors', 'Construction Management', 'Custom Home Builder', 'Home Design', 'Project Management']"
Lynden Renovation Services Inc,http://www.lyndenreno.com,Sole Proprietorship,1,,,(613) 978-8248,"5340 Canotek Road, Unit 25Ottawa, ON K1J 9C6",,7/12/2007,"['1750696 Ontario Inc.', 'Lynden FenceworksA Division of Lynden Renovation Services Inc.']","['Mr. Denis Cadieux, Owner']","{'Phone Numbers': ['(613) 749-8989'], 'Website Addresses': ['http://www.fence-works.com']}",{},"['Home Improvement', 'General Contractor', 'Painting Contractors', 'Fence Contractors', 'Siding Contractors', 'Drywall Contractors', 'Bathroom Remodel', 'Patios and Decks', 'Kitchen Remodel', 'Deck Builder', 'Garage Builders', 'Bathroom Design', 'Window and Door Installation', 'Flooring Contractors', 'Basement Remodeling', 'Chain Link Fence Contractors', 'Home Additions', 'Wood Fence', 'Patio Enclosures', 'Interlocking Pavers', 'Basement Contractors', 'Fence Sales', 'Door Installation', 'Vinyl Fence', 'Fence Staining', 'Gates', 'Fence Materials', 'Fence Fittings']"
Reno Plus,http://www.renoottawa.ca,Corporation,6,,,(613) 263-8850,"5330 Canotek Road Unit 23 Suite 300DOttawa, ON K1K 9C4",,22/2/2002,"['Master Painters Renovations & Design', 'Master Painters Plus', '7523122 Canada Inc.']","['Mr. Kamyar Rezazadeh, Owner']",{'Website Addresses': ['http://www.masterpaintersplus.ca']},{},"['General Contractor', 'Construction Services', 'Painting Contractors', 'Home Improvement', 'Bathroom Remodel', 'Bathroom Design', 'Home Repair', 'Home Additions', 'Kitchen Design', 'Project Management']"
Canada Trim,https://www.canadatrim.com/,Corporation,20,,,(613) 822-0995,"5669 Power RoadGloucester, ON K1G 3N4",,16/12/1977,['Canada Trim (1995) Ltd'],"['Erich Market', 'Sera Vez, Vice President']",{},{'Facebook': 'https://www.facebook.com/profile.php?id=100076360485566'},"['Interior Contractors', 'Home Improvement', 'Siding Contractors', 'Doors', 'Door Installation', 'Vinyl Doors', 'Door Service', 'Patio Doors', 'Molding', 'Door Frame', 'French Doors', 'Entry Doors']"
Tremblay Renovation Inc.,http://www.tremblayrenovation.com,Corporation,6,,,(613) 748-9999,"5300 Canotek Road Unit 4Gloucester, ON K1J 1A4",,5/3/1989,['1926281 Ontario Inc.'],"['Mr. Bryan Tremblay, Owner']",{'Phone Numbers': ['(613) 748-9999']},{'Facebook': 'https://www.facebook.com/TremblayRenovationInc/'},"['Home Improvement', 'General Contractor', 'Painting Contractors', 'Bathroom Remodel', 'Remodel Contractors', 'Kitchen Remodel', 'Remodeling', 'Bathroom Design', 'Basement Remodeling', 'Home Renovation', 'Basement Contractors', 'Basement Finishing', 'Kitchen Cabinets', 'Kitchen Design', 'Kitchen', 'Bathroom']"
Citywide Home Improvements Ottawa,https://citywidehomeimprovement.com/,Sole Proprietorship,15,,,(613) 220-4644,"2164 Montreal RoadGloucester, ON K1J 1G4",,18/5/2022,['City Wide Home Improvement'],"['Edward Connor, Manager']",{},{'Facebook': 'https://www.facebook.com/citywidehomeimprovementsottawa'},"['Home Improvement', 'Roofing Contractors', 'Landscape Contractors', 'Bathroom Remodel', 'Landscape Maintenance', 'Kitchen Remodel', 'Waterproofing Contractors', 'Drainage Contractors', 'Deck Builder', 'Driveway Installation', 'Stucco', 'Patio Contractor', 'Vinyl Decking', 'Kitchen', 'Driveway Repair', 'Interlock Device', 'Bathroom', 'Driveway Preparation', 'Composite Decking', 'Stucco Repair']"
Prestige Home Improvements,https://www.prestigehomeimprovementsca.com/,,1,,,(613) 879-5671,"5-2164 Montreal RoadGloucester, ON K1J 1G4",,5/9/1996,[],['General Manager'],{'Phone Numbers': ['(343) 297-4267']},{},['General Contractor']
CraftsCo Ltd.,https://www.craftsco.ca/,,3,,,(613) 298-7335,"2164 Montreal Road Unit 5Ottawa, ON K1J 1G4",,2/7/2023,['704143742 ONTARIO INC'],"['Elie Ngandu, President']",{},{},"['Construction', 'General Contractor', 'Construction Services', 'Painting Contractors', 'Home Improvement', 'Bathroom Remodel', 'Remodel Contractors', 'Kitchen Remodel', 'Remodeling', 'Ceramic Tile Contractors', 'Framing Contractors', 'Bathroom Design', 'Flooring Contractors', 'Hardwood Floor Contractors', 'Basement Remodeling', 'Home Renovation', 'Home Additions', 'Residential Painter', 'Interior Designer', 'Hardwood Floors', 'Basement Contractors', 'Basement Finishing', 'Finish Carpentry', 'Kitchen', 'Stair Builders', 'Railing', 'Project Management', 'Bathroom', 'Commercial Kitchen Renovation', 'Commercial Renovation', 'Residential General Contractor', 'Commercial General Contractor']"
Donaghy General Contractors,https://www.facebook.com/Donaghy-General-Contracting-471248369961707,Sole Proprietorship,4,,,(613) 793-6008,"Rockland, ON K4K 0G6",,1/9/2016,[],"['Matthew Donaghy, Owner']",{'Website Addresses': ['http://www.dgcottawa.com']},{},"['General Contractor', 'Fence Contractors', 'Home Improvement', 'Patios and Decks', 'Kitchen Remodel', 'Bathroom Design', 'Basement Remodeling', 'Home Additions', 'Basement Contractors', 'Kitchen Design']"
Odd Jobs Great & Small,,,1,,,(613) 745-6084,"837 Eastvale Drive, Unit 33Ottawa, ON K1J 7T5",,5/8/2003,[],"['Mr. Richard Allan Love, President', 'Francoise Lalonde, Vice President']",{'Fax Numbers': ['(613) 745-2386']},{},['Home Improvement']
Kloss Handyman Service,https://kloss-handyman-and-renovations-services.business.site/,Sole Proprietorship,1,,,(613) 745-2782,"Gloucester, ON K1J 8P3",,1/12/2001,[],['Wolfgang Kloss'],{},{'Facebook': 'https://www.facebook.com/www.klosshandymanservice.ca/'},"['Handyman', 'Home Improvement', 'General Services', 'Labor Contractor', 'TV Installation']"
FocusWorks Renovations Inc,https://www.facebook.com/FocusWorksRenovations/,Corporation,1,,,(613) 850-2396,"Greely, ON K4P 1C1",,5/1/2021,[],"['Dave Collin, President']",{},{},"['Home Renovation', 'Painting Contractors', 'Home Improvement', 'Drywall Contractors', 'Bathroom Remodel', 'Kitchen Remodel', 'Deck Builder', 'Hardwood Floor Contractors', 'Basement Contractors', 'Tile Installation']"
DCL Contracting & Rentals Inc.,http://www.dclcontractingottawa.com,Corporation,6,,,(613) 821-4716,"Greely, ON K4P 1A7",,18/3/2011,['2394528 Ontario Inc.'],"['Mr. Dean Lambert, Owner']",{'Phone Numbers': ['(613) 402-4716']},{},"['Home Improvement', 'General Contractor', 'Concrete Contractors', 'Landscape Contractors', 'Handyman', 'Bathroom Remodel', 'Patios and Decks', 'Windows', 'Kitchen Remodel', 'Foundation Contractors', 'Demolition Contractors', 'Home Renovation', 'Home Additions', 'Doors', 'Basement Contractors', 'Excavating Equipment']"
Huyvan Construction Ltd.,http://www.huyvan.ca,,3,,,(613) 821-9300,"Greely, ON K4P 1N4",,1/1/1986,"['Huyvan Home Improvement', 'Huyvan']","['Mr. Jacob Huyer, President', 'Ms. Dorothy Huyer, Treasurer', 'Bharathi Prabhu, Office Manager']",{'Phone Numbers': ['(613) 448-3800']},{},"['Construction Services', 'Roofing Contractors', 'General Contractor', 'Home Improvement', 'Siding Contractors', 'Bathroom Remodel', 'Patios and Decks', 'Kitchen Remodel', 'Metal Roofing Contractors', 'Insulation Contractors', 'Deck Builder', 'Spray Foam Insulation Contractors', 'Mold Removal', 'Fire and Water Damage Restoration', 'Asbestos Removal', 'Window and Door Installation', 'Basement Remodeling', 'Home Renovation', 'Water Damage Restoration', 'Home Additions', 'Flat Roofing Contractors', 'Soffit and Fascia', 'Basement Contractors', 'Mold Inspection', 'Building Restoration', 'Custom Home Builder', 'Mold Remediation', 'Shingles', 'Fire Damage Restoration', 'Gutter Contractor', 'Blown Insulation', 'Reflective Insulation']"
Solstar Enterprises,,,1,,,(613) 989-2095,"10268 RonsonMountain, ON K0E 1S0",,,[],[],{},{},"['Building Contractors', 'Home Improvement']"
Denis Miron Enterprises Ltd,http://denismironenterprises.com,Corporation,3,,,(613) 229-5792,"10114 McIntyre Road, # RR3Mountain, ON K0E 1S0",,1/1/1989,[],"['Mr. Denis Miron, Owner']",{'Fax Numbers': ['(613) 989-2089']},{},"['Siding Contractors', 'Home Improvement', 'Gutters', 'Window Installation', 'Window and Door Installation', 'Soffit and Fascia', 'Door Installation', 'Siding Material', 'Exterior Designer']"
Jeff Hayes Contracting Ltd.,,Corporation,2,,,(613) 790-2350,"-Ottawa, ON K0E 1S0",,24/3/2006,['2441890 Ontario Inc.'],"['Mr. Jeff Hayes, Owner']",{},{},"['General Contractor', 'Construction Services', 'Home Improvement', 'Bathroom Remodel', 'Remodel Contractors', 'Kitchen Remodel', 'Remodeling', 'Bathroom Design', 'Basement Remodeling', 'Home Additions', 'Basement Contractors']"
Pro Réno Construction,http://www.proreno.ca/,,1,,,(613) 299-0263,"1665A Cyrville Road,Gloucester, ON K1B 3L7",,,[],[],{},{},['Home Improvement']
Fraser Wilson Inc.,http://www.fwilson.net,Corporation,10,,,(613) 821-4991,"Greely, ON K4P 1A1",,1/4/1975,[],"['Fraser Wilson, President', 'Eric Fawcett, General Manager']",{'Fax Numbers': ['(613) 821-3053']},{},"['Landscape Contractors', 'Fence Contractors', 'Home Improvement', 'Siding Contractors', 'Bathroom Remodel', 'Patios and Decks', 'Foundation Repair', 'Kitchen Remodel', 'Lawn Care', 'Landscape Design', 'Home Renovation']"
Craftright Renovations,http://www.facebook.com/craftrenos/,,4,,,(613) 799-9565,"1417 Bortolotti CrescentGloucester, ON K1B 5C1",,,[],[],{'Website Addresses': ['http://www.craftrenos.com']},{},"['General Contractor', 'Home Improvement', 'Bathroom Remodel', 'Kitchen Remodel', 'Basement Remodeling', 'Home Additions']"
Adcor Construction & Sons,https://www.adcorconstruction.com,Corporation,11,,,(613) 422-2128,"2655 Blackwell Street, Suite 1Ottawa, ON K1B 4E4",,1/1/1988,"['Adcor Construction', '1783328 Ontario Inc.']","['Mr. Shane Adsett, Owner']",{'Phone Numbers': ['(613) 265-4454']},{},"['Construction Services', 'General Contractor', 'Home Improvement', 'Bathroom Remodel', 'Kitchen Remodel', 'Remodeling', 'Bathroom Design', 'Basement Remodeling', 'Home Additions', 'Basement Contractors', 'Kitchen Design']"
Contract Construction Services Limited,,Corporation,2,,,(613) 822-2129,"4733 Bank StreetGloucester, ON K1T 3W7",,1/1/1962,[],"['Mr. Ron Clarke, Owner']",{'Fax Numbers': ['(613) 822-6300']},{},"['General Contractor', 'Construction Services', 'Home Improvement', 'Bathroom Remodel', 'Patios and Decks', 'Kitchen Remodel', 'Basement Remodeling', 'Commercial Contractors', 'Cabinet Maker']"
Primetime Services,,Partnership,3,,,(613) 822-2129,"Ottawa, ON K1T 0B1",,16/3/2015,[],"['Mr. Donald Finlayson, Owner', 'Mrs. Sandra Finlayson']",{'Phone Numbers': ['(613) 290-3564']},{},"['Home Improvement', 'General Contractor', 'Excavating Contractors', 'Kitchen Remodel', 'Flooring Contractors', 'Demolition Contractors', 'Home Additions', 'Basement Contractors', 'Design Contractor', 'Building Restoration']"
Northco Services Group Inc.,https://northcoservices.com/,Corporation,10,,,(613) 316-1557,"5450 Canotek Rd, Unit 62Ottawa, ON K1J 9G2",,17/9/2015,[],"['Mr. Daniel St-Aubin Bourgon, Co-Owner']",{},{},"['Painting Contractors', 'Roofing Contractors', 'Home Improvement', 'Window Cleaning', 'Commercial Roofing', 'Soffit and Fascia', 'Roof Cleaning', 'Roofing Consultants', 'Commercial Painting Contractors', 'Commercial Painter', 'Fence Staining', 'Shingles', 'Wallpaper Removal', 'Paint Removal', 'Roof Snow Removal Service', 'Faux Finishes', 'Gutter Contractor']"
Polat Construction,https://www.polatconstruction.ca,Corporation,5,,,(613) 421-2872,"2285 St Laurent Boulevard, B4Ottawa, ON K1G 4Z7",,24/6/2013,[],"['Polat Sahin, President']",{},{},"['General Contractor', 'Construction Services', 'Painting Contractors', 'Home Improvement', 'Drywall Contractors', 'Bathroom Remodel', 'Kitchen Remodel', 'Construction', 'Flooring Contractors', 'Basement Remodeling', 'Cabinets', 'Basement Finishing', 'Building and Construction', 'Kitchen', 'Bathroom', 'New Construction']"
Groupe Tre-Per Inc.,https://groupetre-per.com/en/,Corporation,6,,,(613) 247-0008,"2295 Stevenage Drive, Unit 10Ottawa, ON K1G 3W1",,24/1/2020,[],"['Jonathan Perras, Partner', 'Zacharie Trépanier, Partner']",{},{'Facebook': 'https://m.facebook.com/pages/category/Construction-Company/Groupe-Tr%C3%A9-Per-Inc-100348778893732/'},"['Drywall Contractors', 'Home Improvement', 'Insulation Contractors', 'Waterproofing Contractors', 'Framing Contractors', 'Fire and Water Damage Restoration', 'Basement Waterproofing', 'Home Renovation', 'Commercial Contractors', 'Water Damage Restoration', 'Commercial Cleaning Services', 'Residential Painter', 'Commercial Painting Contractors', 'Commercial Painter', 'Steel Erectors', 'Sheetrock Contractors', 'Interior Finishing', 'Drywall Texture', 'Drywall Inspection', 'Commercial Renovation', 'Residential General Contractor', 'Commercial General Contractor']"
The Home Depot,https://www.homedepot.com,Corporation,,,,(770) 433-8211,"2455 Paces Ferry Rd SE # B # 3Atlanta, GA 30339-1834",,1/1/1979,"['Home Depot Credit Services', 'Ohio Forge Company', 'Home Depot Expo Design Center', 'Expo Design Center', 'Home Depot Installed Products, LLC', 'At Home Services Roofing Installation', 'At Home Service', 'Home Depot Landscape Supply', 'The Home Depot At Home Services', 'Home Depot At Home Services', 'Home Depot Promotion', 'Home Depot The', 'Home Depot Corporate Office', 'Home Depot . com', 'Home Depot Online', 'Home Depot Tool Center 116', 'The Hampton Bay Fan & Lighting Company', 'The At-Home Services Inc.', 'Hampton Bay Fan & Lighting Co.', 'THD At Home Services', 'THD At-Home Services, Inc']","['Dr. Leonard Carl Medura, CEO', 'Mr. Todd Von Vital', 'Mr. Leonard C. Medura', 'Shirley Dickerson, Supervisor', 'Mr. Dedric Hudson, Manager']","{'Fax Numbers': ['(770) 384-5038'], 'Phone Numbers': ['(800) 553-3199', '(770) 888-8135']}",{},"['Building Materials', 'Tree Service', 'Home Improvement', 'Lumber Store', 'Retail Light Fixtures', 'Household Fans']"
EE Renovations,,,1,,,(613) 240-4629,"2215 Audrey AvenueOttawa, ON K1G 1L3",,18/7/2000,[],"['.', 'David']",{},{},"['Home Renovation', 'Home Improvement', 'Home Repair', 'Commercial Renovation', 'Residential Roofing']"
Tip Top Contracting,https://www.tiptopcontracting.com/,Sole Proprietorship,5,,,(613) 415-7856,"126-2255 St Laurent BoulevardOttawa, ON K1G 4K3",,23/4/2020,[],['Arron Brewer'],{},{},"['General Contractor', 'Roofing Contractors', 'Painting Contractors', 'Fence Contractors', 'Home Improvement', 'Drywall Contractors', 'Bathroom Remodel', 'Patios and Decks', 'Kitchen Remodel', 'Deck Builder', 'Flooring Contractors', 'Basement Remodeling', 'Home Renovation', 'Soffit and Fascia', 'Basement Contractors', 'Patio Contractor', 'Shingles']"
Rico Renove Construction and Renovations,,,1,,,(819) 664-1382,"240 Rue AchbarGatineau, QC J8P 4J4",,,[],['Mr. Eric Laramee'],{},{},['Home Improvement']
Jo Peach Construction,,Corporation,3,,,(819) 664-1382,"-City of Ottawa, ON K1B 4T9",,5/6/2015,['9322884 Canada Inc.'],"['Elias Chahine, Owner']",{},{},"['Home Improvement', 'General Contractor', 'Bathroom Remodel', 'Remodel Contractors', 'Kitchen Remodel', 'Bathroom Design', 'Basement Remodeling', 'Commercial Contractors', 'Home Additions', 'Basement Contractors', 'Basement Finishing', 'Commercial Painter', 'Kitchen Design', 'Industrial Contractors']"
Roberge et Fils Inc.,http://www.roberge1917.com,Corporation,100,,,(613) 224-1917,"3681 Innes Road Unit DOrleans, ON K1C 1T1",,1/1/1917,[],"['Mr. Pierre Richer, Manager', 'Mr. Yvon Doyon, General Manager']","{'Fax Numbers': ['(819) 663-2178'], 'Phone Numbers': ['(819) 246-0375']}",{'Facebook': 'https://www.facebook.com/roberge1917/'},"['Window and Door Sales', 'Home Improvement', 'Windows', 'Window Installation', 'Window and Door Installation', 'Home Renovation', 'Doors', 'Door Installation', 'Egress Windows', 'Vinyl Windows', 'Patio Doors', 'Door Manufacturers', 'Window Wells', 'French Doors', 'Window Manufacturers', 'Cellar Doors', 'Fire Door', 'Cold Storage Doors', 'Entry Doors']"
TA Blinds and Interiors,http://www.tablindsandinteriors.com,Corporation,4,,,(613) 261-4492,"Ottawa, ON K1K 1L7",,1/11/2017,[],"['Trishna Alagappa, President']",{},{},"['Blinds', 'Home Improvement', 'Windows', 'Shutters', 'Window Coverings', 'Custom Curtains', 'Window Covers', 'Window Shades', 'Drapery Installation Service', 'Vertical Blinds', 'Drapery and Curtain Fabrics Retail', 'Drapery and Curtain Fixtures', 'Custom Draperies', 'Drapery', 'Curtains']"
Renovottawa,https://www.instagram.com/renovottawa/,Sole Proprietorship,6,,,(613) 797-7215,"Orleans, ON K1E 3T6",,2/6/2014,[],"['Benoit Camire, Sole Proprietor', 'Kassandra Bullard, Area Manager']",{},{'Facebook': 'https://www.facebook.com/renovottawa/'},"['Bathroom Remodel', 'General Contractor', 'Home Improvement', 'Kitchen Remodel', 'Bathroom Design', 'Flooring Contractors', 'Basement Remodeling', 'Home Renovation', 'Basement Contractors', 'Basement Finishing', 'Kitchen', 'Bathroom']"
Canada Cabinet Depot,,Sole Proprietorship,1,,,(877) 300-4255,"2212 Gladwin Crescent, Unit A3Ottawa, ON K1B 5N1",,20/1/2015,[],"['Mr. Nasser Oweis, Owner']",{'Phone Numbers': ['(613) 218-9339']},{},"['Cabinets', 'Home Improvement', 'Online Retailer', 'Kitchen Remodel', 'Bathroom Design', 'Cabinet Manufacturers', 'Cabinet Maker', 'Granite Installation', 'Kitchen Cabinets and Equipment', 'Cabinet Doors', 'Quartz', 'Cabinet Hardware', 'Cabinet Supplies']"
Michael Belanger Home Improvement,,,1,,,(613) 747-9922,"8 Teakwood CourtOttawa, ON K1K 4B4",,,"['Michel Belanger Home Improvement', 'Michael Belanger']","['Mr. Michael Belanger, Owner']",{},{},['General Contractor']
Peak Installations,,,1,,,(613) 747-7325,"1159 Parisien StreetGloucester, ON K1B 4W4",,,[],['Sobia Chaudhry'],{},{},['Home Improvement']
Galaxy Construction,,Corporation,4,,,(613) 795-9192,"1376 Louis LaneGloucester, ON K1B 3P3",,1/9/1986,['924293 Ontario Inc.'],"['Mr. Filipe B. Oliveira, President']",{},{},"['Concrete Contractors', 'Home Improvement', 'Bathroom Remodel', 'Home Additions', 'Decorative Concrete', 'Interlocking Pavers']"
IK Home Improvement,https://www.ikhomeimprovement.com/,Corporation,10,,,(613) 261-5307,"Greely, ON K4P 1G1",,30/7/2016,[],"['Igor Kraizgur, President']",{},{},"['General Contractor', 'Home Builders', 'Home Improvement', 'Kitchen Remodel', 'Construction', 'Basement Remodeling', 'Home Additions', 'Building and Construction', 'Custom Home Builder']"
Alexandria Construction,https://alexandriaconstruction.ca/,,1,,,(613) 684-0000,"1730 St.Laurent BoulavardOttawa, ON K1G 5L1",,,[],"['George Tadros, President']",{},{},"['Custom Home Builder', 'General Contractor', 'Home Improvement', 'Kitchen Remodel', 'Asbestos Removal', 'Construction Management']"
Greely Pro Renovations Corp.,https://www.greelyprorenovations.ca/,Corporation,5,,,(613) 327-3255,"6552 Wellwood StreetGreely, ON K4P 1G2",,24/8/2017,[],"['Mrs. Natasha Antoine, Owner', 'Mr. Carl Poitras, General Manager']",{},{},"['General Contractor', 'Home Improvement', 'Kitchen Remodel', 'Home Renovation', 'Kitchen Cabinets']"
Seasonal Environments,,,1,,,(613) 816-2229,"1983 Olympia CrescentOttawa, ON K1G 2B3",,,[],['Mr. Jeff Bishop'],{'Fax Numbers': ['(613) 569-2226']},{},"['Home Improvement', 'General Contractor']"
Perspective Renovations Inc.,,Corporation,26,,,(613) 862-0801,"1385 Triole StreetGloucester, ON K1B 4T4",,16/3/2015,[],"['Mr. Colin Meredith, Owner']",{'Phone Numbers': ['(613) 884-7360']},{},"['Kitchen Remodel', 'Home Improvement', 'Bathroom Remodel', 'Bathroom Design', 'Basement Remodeling', 'Basement Contractors', 'Kitchen Design']"
Capital Home Improvements,https://www.capitalhomeimprovementsca.com/,,,,,(613) 879-4526,"Ottawa, ON K1G 4L3",,,[],['John Delaney'],{},{},['Mason Contractors']
Bytown Builders,http://bytownbuilders.com,Sole Proprietorship,4,,,(613) 294-6044,"Ottawa, ON K1K 0T2",,1/1/2009,[],"['-', 'Mr. Jade Bucholtz, Owner/Operator']",{},{},"['Kitchen Remodel', 'General Contractor', 'Fence Contractors', 'Home Improvement', 'Drywall Contractors', 'Bathroom Remodel', 'Remodel Contractors', 'Building Contractors', 'Electrical Contractors', 'Insulation Contractors', 'Ceramic Tile Contractors', 'Framing Contractors', 'Flooring Contractors', 'Hardwood Floor Contractors', 'Basement Remodeling', 'Commercial Contractors', 'Basement Contractors', 'Crawl Space Contractors', 'Outdoor Kitchens', 'Interior Contractors', 'Green Contractors', 'Pumping Contractors', 'Outdoor Living', 'Residential General Contractor', 'Commercial General Contractor']"
