Company,Website,Industry,Employees,Annual revenue,Total funding,Company phone,Company Address,Company country,Company founded date,Alter names,Managers,Addtional Contact Info,Company Social Urls,Category
Major Enterprise,https://www.facebook.com/people/Major-Enterprise/100063765001741/,,2,,,(613) 913-3366,"1531 Lacasse RoadClarence Creek, ON K0A 1N0",,1/3/2016,[],"['Danny Major, Owner']",{},{},"['Towing Company', 'Auto Body Repair and Painting', 'Cleaning Services', 'Pressure Washing', 'Window Cleaning', 'Windshield Repair', 'Pressure Washer', 'Exterior Building Cleaning', 'Windshield Replacement', 'Windshield Wipers']"
Pizza Salvatoré Shawinigan,https://pizzasalvatore.com/,,,,,,"1413 Avenue St-MarcShawinigan, QC G9N 2H5",,,[],['General Manager'],{},{'Facebook': 'https://www.facebook.com/PizzaSalvatoreCanada/'},"['Restaurants', 'Pizza']"
Deep Clean Auto Spa,https://www.facebook.com/AutospaDeepclean,Sole Proprietorship,,,,(613) 619-0246,"2770 Chamberland StreetRockland, ON K4K 1M6",,,[],[],{},{},"['Auto Detailing', 'Cleaning Services']"
Marissa Cleans,https://marissa-cleans.ueniweb.com/,,,,,(343) 542-9580,"407 Yves StreetRockland, ON K4K 0A8",,,[],['Marissa Leeson'],{},{},['Cleaning Services']
Midori Market,,,1,,,(613) 443-5508,"1039 Limoges RoadLimoges, ON K0A 2M0",,,[],[],{},{},['Restaurants']
MS Cleaning service,,,1,,,(613) 805-3706,"56 Main StreetLimoges, ON K0A 2M0",,,[],['Melanie Savage'],{},{},"['Cleaning Services', 'Commercial Cleaning Services']"
Golden Nest Cleaning,,,9,,,(450) 917-3941,"1098 Charette StreetRockland, ON K4K 1G3",,1/11/2014,[],['Stephany Valcourt'],{'Phone Numbers': ['(613) 590-9154']},{},"['Cleaning Services', 'Post Construction Cleaning']"
The Carpet Kleaner,http://carpetkleaner.com,Corporation,4,,,(613) 722-1112,"P.O. Box 468Rockland, ON K4K 1K5",,1/1/1966,['Carpet Kleaner (The)'],"['Mr. Kevin Scharf, Owner']",{},{},"['Carpet and Rug Cleaners', 'Cleaning Services', 'Tile and Grout Cleaning', 'Carpet Cleaning', 'Upholstery Cleaning', 'Floor Cleaning', 'Rug Cleaning']"
Crystal Clear Window Cleaning,http://www.windowcleaningorleans.com/,,1,,,(613) 617-3834,"3354 Cercle DescoteRockland, ON K4K 1A7",,,[],['Yannick -'],{},{},"['Window Cleaning', 'Cleaning Services', 'Siding Cleaning']"
Splendid Cleaning Inc.,https://splendidcleaning.ca/,Corporation,8,,,(613) 699-3014,"Rockland, ON K4K 1J2",,19/12/2017,[],"['Roch Grzela, President']",{},{'Facebook': 'https://www.facebook.com/GetSplendidCleaning'},"['Cleaning Services', 'House Cleaning', 'Window Cleaning', 'Commercial Cleaning Services', 'Carpet Cleaning', 'Janitor Service', 'Post Construction Cleaning', 'Blind Cleaning', 'Upholstery Cleaning', 'Floor Cleaning', 'Wall Cleaning']"
Deep Clean Auto Spa,https://www.facebook.com/AutospaDeepclean,Sole Proprietorship,,,,(613) 619-0246,"2770 Chamberland StreetRockland, ON K4K 1M6",,,[],[],{},{},"['Auto Detailing', 'Cleaning Services']"
Domestic Bliss,http://www.domesticblisscleaning.ca/,,1,,,(613) 799-7725,"1133 Hemlock StreetRockland, ON K4K 1K9",,,[],"['Ray ., Co-Owner']",{},{},"['House Cleaning', 'Cleaning Services', 'Maid Service']"
Tim Hortons,,,,,,(613) 443-0931,"771 Notre Dame StEmbrun, ON K0A 1W1",,,[],['General Manager'],{},{},['Restaurants']
SSC Maintenance Services Inc.,http://sscclean.ca/,Corporation,45,,,(613) 443-7781,"851 Unit C Notre Dame St.Embrun, ON K0A 1W1",,1/5/2003,[],"['Ms. Carolyn Desjardins, President', 'Mike Desjardins, Director']",{},{},"['Cleaning Services', 'House Cleaning', 'Carpet and Rug Cleaners', 'Commercial Cleaning Services', 'Janitor Service', 'Post Construction Cleaning', 'Disaster Cleanup', 'Biohazard Cleanup', 'Disinfecting Services']"
Amanda's Squeaky Cleaning Service,https://www.facebook.com/amandasqueakyclean/,,1,,,(613) 223-8795,"County Road 9Chesterville, ON K0C 1H0",,,[],['Ms. Amanda Bradley'],{},{},['Cleaning Services']
Papa Gus Jr,https://papagusjr.com/,,,,,(613) 448-1444,"25 Main St NChesterville, ON K0C 1H0",,,[],['General Manager'],{},{},['Fast Food Restaurants']
Pizza Salvatoré Victoriaville,https://pizzasalvatore.com/,,,,,,"152 boulevard des Bois-Francs SudVictoriaville, QC G6P 4S3",,,[],['General Manager'],{},{'Facebook': 'https://www.facebook.com/PizzaSalvatoreCanada/'},"['Restaurants', 'Pizza']"
Shaker Victoriaville,https://www.shakercuisineetmixologie.com/,,,,,,"485, boul. Jutras EVictoriaville, QC G6P 7H4",,,[],['General Manager'],{},"{'Facebook': 'https://fr-ca.facebook.com/shakerstefoy/', 'Snapchat': 'https://www.snapchat.com/add/shaker_scm', 'YouTube': 'https://www.youtube.com/channel/UCruYxQHXdS8IVBYm2W2GNdg'}",['Restaurants']
The Property Turnover Crew,https://www.facebook.com/profile.php?id=100093300092455,Corporation,,,,(613) 706-6776,"-Cumberland, ON K4C 1B5",,1/5/2023,[],['General Manager'],{},{},['Cleaning Services']
Castello's Restaurand & Bar,http://www.castellopizza.ca/,,1,,,(613) 835-3835,"1223 Colonial RoadNavan, ON K4B 1N2",,,[],[],{},{},['Restaurants']
Orleans Quality Cleaning Limited,https://www.orleansqualitycleaning.com,Corporation,15,,,(613) 276-0886,"253 Trailside CircleOrleans, ON K4A 5B1",,12/1/2007,[],"['Mr. Andrew Bascoe, President']",{'Fax Numbers': ['(613) 845-9883']},{},"['Cleaning Services', 'Window Cleaning', 'Commercial Cleaning Services', 'Tile and Grout Cleaning', 'Janitor Service', 'Post Construction Cleaning', 'Cleaning Supplies', 'Ceiling Cleaning', 'Disinfecting Services']"
Quality Clean,,Sole Proprietorship,1,,,(613) 890-8169,"4307 Locke LaneWilliamsburg, ON K0C 2H0",,5/11/2015,[],"['Mr. Alex Pinard, Manager']",{},{},['Cleaning Services']
Mambo Cleaning Services,http://www.mambocleaning.ca,Sole Proprietorship,10,,,(613) 229-7919,"Metcalfe, ON K0A 2P0",,21/10/2015,[],"['Amanda Vonhone, Sole Proprietor']",{},{},"['Cleaning Services', 'House Cleaning', 'Carpet and Rug Cleaners', 'Window Cleaning', 'Commercial Cleaning Services', 'Janitor Service', 'Post Construction Cleaning', 'Blind Cleaning', 'Maid Service', 'Estate Cleaning Services', 'Wall Cleaning']"
J & R Cleaning,http://www.jandrcleaning.ca/,Sole Proprietorship,3,,,(613) 590-9365,"Address on fileOrleans, ON K4A 0W1",,21/8/2012,[],"['Josee Ouellette, Owner']",{},{},['Cleaning Services']
Fresh Clean Air Duct Cleaning Services,https://www.freshcleanairduct.ca/,Sole Proprietorship,1,,,(613) 371-4687,"4311 Navan RoadNavan, ON K4B 1H9",,18/2/2020,[],"['Jacques Martin, Owner']",{'Website Addresses': ['https://www.facebook.com/Fresh-Clean-Air-Duct-Cleaning-Services-106802181646458']},{},"['Duct Cleaning', 'Cleaning Services', 'Air Duct Cleaning', 'Dryer Vent Cleaning', 'Air Quality Services', 'Air Sealing', 'Pipe Sealing', 'Heat Sealing']"
