Company,Website,Industry,Employees,Annual revenue,Total funding,Company phone,Company Address,Company country,Company founded date,Alter names,Managers,Addtional Contact Info,Company Social Urls,Category
Structube,https://www.structube.com/en_ca/home,,650,,,(780) 930-6000,"3300 autoroute Chomeday (A-13)Laval, QC H7X 0G1",,2/1/1974,[],"['Eric Knafo, President']",{'Website Addresses': ['https://www.structube.com/']},"{'Facebook': 'https://www.facebook.com/structube', 'Instagram': 'https://www.instagram.com/structube/', 'Pinterest': 'https://www.pinterest.com/structube/', 'YouTube': 'https://www.youtube.com/user/structubevideos'}","['Furniture Stores', 'Incorporation']"
Structube,https://www.structube.com/en_ca/home,,650,,,(780) 930-6000,"3300 autoroute Chomeday (A-13)Laval, QC H7X 0G1",,2/1/1974,[],"['Eric Knafo, President']",{'Website Addresses': ['https://www.structube.com/']},"{'Facebook': 'https://www.facebook.com/structube', 'Instagram': 'https://www.instagram.com/structube/', 'Pinterest': 'https://www.pinterest.com/structube/', 'YouTube': 'https://www.youtube.com/user/structubevideos'}","['Furniture Stores', 'Incorporation']"
The Brick Warehouse LP,https://www.thebrick.com/,,4603,,,(780) 930-6000,"16930 114 Ave NWEdmonton, AB T5M 3S2",,1/1/1971,"['The Brick Group', 'The Brick Outlet', 'The Brick Warehouse Corporation', 'The Brick', 'The Brick Mattress Store']",['Customer Relations'],"{'Fax Numbers': ['(780) 930-6117'], 'Phone Numbers': ['(800) 991-2020']}",{},"['Furniture Stores', 'New Carpet', 'Home Electronics', 'Home Accessories', 'Lamp Shades']"
Structube,https://www.structube.com/en_ca/home,,650,,,(780) 930-6000,"3300 autoroute Chomeday (A-13)Laval, QC H7X 0G1",,2/1/1974,[],"['Eric Knafo, President']",{'Website Addresses': ['https://www.structube.com/']},"{'Facebook': 'https://www.facebook.com/structube', 'Instagram': 'https://www.instagram.com/structube/', 'Pinterest': 'https://www.pinterest.com/structube/', 'YouTube': 'https://www.youtube.com/user/structubevideos'}","['Furniture Stores', 'Incorporation']"
The Brick Warehouse LP,https://www.thebrick.com/,,4603,,,(780) 930-6000,"16930 114 Ave NWEdmonton, AB T5M 3S2",,1/1/1971,"['The Brick Group', 'The Brick Outlet', 'The Brick Warehouse Corporation', 'The Brick', 'The Brick Mattress Store']",['Customer Relations'],"{'Fax Numbers': ['(780) 930-6117'], 'Phone Numbers': ['(800) 991-2020']}",{},"['Furniture Stores', 'New Carpet', 'Home Electronics', 'Home Accessories', 'Lamp Shades']"
The Brick Warehouse LP,https://www.thebrick.com/,,4603,,,(780) 930-6000,"16930 114 Ave NWEdmonton, AB T5M 3S2",,1/1/1971,"['The Brick Group', 'The Brick Outlet', 'The Brick Warehouse Corporation', 'The Brick', 'The Brick Mattress Store']",['Customer Relations'],"{'Fax Numbers': ['(780) 930-6117'], 'Phone Numbers': ['(800) 991-2020']}",{},"['Furniture Stores', 'New Carpet', 'Home Electronics', 'Home Accessories', 'Lamp Shades']"
The Brick Warehouse LP,https://www.thebrick.com/,,4603,,,(780) 930-6000,"16930 114 Ave NWEdmonton, AB T5M 3S2",,1/1/1971,"['The Brick Group', 'The Brick Outlet', 'The Brick Warehouse Corporation', 'The Brick', 'The Brick Mattress Store']",['Customer Relations'],"{'Fax Numbers': ['(780) 930-6117'], 'Phone Numbers': ['(800) 991-2020']}",{},"['Furniture Stores', 'New Carpet', 'Home Electronics', 'Home Accessories', 'Lamp Shades']"
JC Perreault,https://www.jcperreault.com/,,,,,(514) 695-7211,"17850 Route Transcanadienne MontréalKirkland, QC H9J 4A1",,,[],['General Manager'],{},{},['Furniture Stores']
Domon,https://www.domon.com/,,,,,(450) 473-2757,"344 rue duboisSt Eustache, QC J7P 4W9",,,[],['General Manager'],{},{},['Furniture Stores']
Ameublement Concept Confort,https://www.conceptconfort.ca,,,,,(450) 416-1600,"15 Rue des EntreprisesSainte-Anne-des-Plaines, QC J0N 1H0",,,[],[],{},{},['Furniture Stores']
JC Perreault,http://www.jcperreault.com,,,,,(450) 588-7211,"600 J. Oswald-Forest street eastSaint Roch de l'achigan, QC J0K 3H0",,,[],['Lynda Godin'],{},{},['Furniture Stores']
Structube,https://www.structube.com/en_ca/home,,650,,,(450) 588-7211,"3300 autoroute Chomeday (A-13)Laval, QC H7X 0G1",,2/1/1974,[],"['Eric Knafo, President']",{'Website Addresses': ['https://www.structube.com/']},"{'Facebook': 'https://www.facebook.com/structube', 'Instagram': 'https://www.instagram.com/structube/', 'Pinterest': 'https://www.pinterest.com/structube/', 'YouTube': 'https://www.youtube.com/user/structubevideos'}","['Furniture Stores', 'Incorporation']"
Germain Larivière,https://www.germainlariviere.com,,1,,,(514) 866-8691,"2900 avenue Jacques-BureauLaval, QC H7P 6B3",,,[],"['Responsable Général, General Manager']",{},{},['Furniture Stores']
La maison de Margo,http://www.lamaisondemargo.com/,,,,,(450) 227-6661,"49 Avenue de la GareSaint-Sauveur, QC J0R 1R0",,,[],['Jean-Francois Paiement'],{},{},['Furniture Stores']
The Brick Warehouse LP,https://www.thebrick.com/,,4603,,,(780) 930-6000,"16930 114 Ave NWEdmonton, AB T5M 3S2",,1/1/1971,"['The Brick Group', 'The Brick Outlet', 'The Brick Warehouse Corporation', 'The Brick', 'The Brick Mattress Store']",['Customer Relations'],"{'Fax Numbers': ['(780) 930-6117'], 'Phone Numbers': ['(800) 991-2020']}",{},"['Furniture Stores', 'New Carpet', 'Home Electronics', 'Home Accessories', 'Lamp Shades']"
Accent Levac Furniture,https://www.accentmeubles.com/,,1,,,(613) 678-2004,"5576 highway 34Vankleek Hill, ON K0B 1R0",,,[],['Angie Joubainville'],{},{},['Furniture Stores']
Accent Meubles Vankleek Hill,https://www.accentmeubles.com/,,1,,,(613) 678-2004,"5676, Route 34 - CP 39Vankleek Hill, ON K0B 1R0",,,[],['General Manager'],{},{},['Furniture Stores']
The Harvest Table Shop,,,1,,,(613) 525-4062,"-Alexandria, ON K0C 1A0",,,[],['Ms. Carmen Robert'],{},{},['Furniture Stores']
The Brick Warehouse LP,https://www.thebrick.com/,,4603,,,(780) 930-6000,"16930 114 Ave NWEdmonton, AB T5M 3S2",,1/1/1971,"['The Brick Group', 'The Brick Outlet', 'The Brick Warehouse Corporation', 'The Brick', 'The Brick Mattress Store']",['Customer Relations'],"{'Fax Numbers': ['(780) 930-6117'], 'Phone Numbers': ['(800) 991-2020']}",{},"['Furniture Stores', 'New Carpet', 'Home Electronics', 'Home Accessories', 'Lamp Shades']"
Furniture Village,http://www.facebook.com/FVCornwall/,,1,,,(613) 935-5200,"960 Brookdale Avenue unit 10.Cornwall, ON K6J 4P5",,,['Village Furniture'],"['Marc Legue, Owner/Operator']",{},{},"['Furniture Stores', 'Online Retailer', 'Mattress', 'Rustic Furniture', 'Retail Light Fixtures', 'Home Accessories']"
Meuble Home Furniture,,Corporation,5,,,(613) 524-3333,"4507 Ste CatherineSt Isidore, ON K0C 2B0",,1/7/1988,['1408559 Ontario Inc.'],"['Michel Pmouffe, President']","{'Fax Numbers': ['(613) 524-3442'], 'Phone Numbers': ['(613) 524-2840']}",{},"['Furniture Stores', 'Mattress', 'Appliances', 'Outdoor Furniture', 'Wholesale Furniture', 'Office Furniture']"
Insta Rent,,,1,,,(613) 933-1212,"1390 Secord Street, EastCornwall, ON K6H 2B7",,,[],[],{},{},['Furniture Stores']
Poirier Furniture,http://www.poirierfurniture.com,Corporation,9,,,(613) 932-6550,"1400 Vincent Massey Drive,Cornwall, ON K6J 5N4",,1/10/1977,['Poirier Bros (1977) Ltd.'],"['Mr. Pierre Jette, Co-Owner', 'Mr. Ray Jette, Co-Owner']",{'Fax Numbers': ['(613) 932-3974']},{},['Furniture Stores']
Masse's Cost Plus,http://www.cousinroger.ca,,1,,,(613) 932-3240,"Cornwall, ON K6H 1B4",,,['Massé Cost +'],"['Mr. Roger Masse, Owner']",{'Fax Numbers': ['(613) 938-0272']},{},['Furniture Stores']
The Brick Warehouse LP,https://www.thebrick.com/,,4603,,,(780) 930-6000,"16930 114 Ave NWEdmonton, AB T5M 3S2",,1/1/1971,"['The Brick Group', 'The Brick Outlet', 'The Brick Warehouse Corporation', 'The Brick', 'The Brick Mattress Store']",['Customer Relations'],"{'Fax Numbers': ['(780) 930-6117'], 'Phone Numbers': ['(800) 991-2020']}",{},"['Furniture Stores', 'New Carpet', 'Home Electronics', 'Home Accessories', 'Lamp Shades']"
Furniture Village,http://www.facebook.com/FVCornwall/,,1,,,(613) 935-5200,"960 Brookdale Avenue unit 10.Cornwall, ON K6J 4P5",,,['Village Furniture'],"['Marc Legue, Owner/Operator']",{},{},"['Furniture Stores', 'Online Retailer', 'Mattress', 'Rustic Furniture', 'Retail Light Fixtures', 'Home Accessories']"
Poirier Furniture,http://www.poirierfurniture.com,Corporation,9,,,(613) 932-6550,"1400 Vincent Massey Drive,Cornwall, ON K6J 5N4",,1/10/1977,['Poirier Bros (1977) Ltd.'],"['Mr. Pierre Jette, Co-Owner', 'Mr. Ray Jette, Co-Owner']",{'Fax Numbers': ['(613) 932-3974']},{},['Furniture Stores']
The Brick Warehouse LP,https://www.thebrick.com/,,4603,,,(780) 930-6000,"16930 114 Ave NWEdmonton, AB T5M 3S2",,1/1/1971,"['The Brick Group', 'The Brick Outlet', 'The Brick Warehouse Corporation', 'The Brick', 'The Brick Mattress Store']",['Customer Relations'],"{'Fax Numbers': ['(780) 930-6117'], 'Phone Numbers': ['(800) 991-2020']}",{},"['Furniture Stores', 'New Carpet', 'Home Electronics', 'Home Accessories', 'Lamp Shades']"
Lennox Furniture Inc,http://lennoxfurniture.com,,1,,,(877) 312-1724,"115 - 4050 Rue LesageSherbrooke, QC J1L 0B6",,,[],['General Manager'],{},{},['Furniture Stores']
Bestar Inc,https://www.bestar.ca/,Corporation,198,,,(888) 823-7827,"Sherbrooke, QC J1L 0J1",,1/1/1947,"['Bestar Business', 'Bestar Home', 'Bestar Express']","['Antonin Forget Besnard, Owner', 'Yves-Marc Pelletier, Controller', 'Melanie Ferland']",{'Fax Numbers': ['(819) 583-5370']},{},"['Furniture Manufacturers', 'Furniture Stores', 'Office Furniture', 'Office Equipment', 'Office Ergonomics', 'Office Equipment Manufacturers']"
The Brick Warehouse LP,https://www.thebrick.com/,,4603,,,(780) 930-6000,"16930 114 Ave NWEdmonton, AB T5M 3S2",,1/1/1971,"['The Brick Group', 'The Brick Outlet', 'The Brick Warehouse Corporation', 'The Brick', 'The Brick Mattress Store']",['Customer Relations'],"{'Fax Numbers': ['(780) 930-6117'], 'Phone Numbers': ['(800) 991-2020']}",{},"['Furniture Stores', 'New Carpet', 'Home Electronics', 'Home Accessories', 'Lamp Shades']"
Structube,https://www.structube.com/en_ca/home,,650,,,(780) 930-6000,"3300 autoroute Chomeday (A-13)Laval, QC H7X 0G1",,2/1/1974,[],"['Eric Knafo, President']",{'Website Addresses': ['https://www.structube.com/']},"{'Facebook': 'https://www.facebook.com/structube', 'Instagram': 'https://www.instagram.com/structube/', 'Pinterest': 'https://www.pinterest.com/structube/', 'YouTube': 'https://www.youtube.com/user/structubevideos'}","['Furniture Stores', 'Incorporation']"
Lalonde Furniture Accent,http://www.411meubles.com/meubles/ontario/ottawa-1/default.htm#.VzDSZXz2aDY,,1,,,(613) 446-4686,"2832 Laurier StreetRockland, ON K4K 1A2",,,['Accent Meubles Rockland'],[],"{'Fax Numbers': ['(613) 446-5244'], 'Website Addresses': ['http://www.accentmeubles.ca/fiche-magasin.php?id_magasin=29']}",{},['Furniture Stores']
RD Furniture,,,,,,(819) 758-2466,"500, rue de l'AcadieVictoriaville, QC G6T 1A6",,,[],['General Manager'],{},{},['Furniture Stores']
The Brick Warehouse LP,https://www.thebrick.com/,,4603,,,(780) 930-6000,"16930 114 Ave NWEdmonton, AB T5M 3S2",,1/1/1971,"['The Brick Group', 'The Brick Outlet', 'The Brick Warehouse Corporation', 'The Brick', 'The Brick Mattress Store']",['Customer Relations'],"{'Fax Numbers': ['(780) 930-6117'], 'Phone Numbers': ['(800) 991-2020']}",{},"['Furniture Stores', 'New Carpet', 'Home Electronics', 'Home Accessories', 'Lamp Shades']"
Huppe,http://www.huppe.net,,1,,,(819) 758-1529,"225, rue de la Jacques-CartierVictoriaville, QC G6T 1Y1",,,[],['General Manager'],{'Phone Numbers': ['(819) 758-3480']},{},['Furniture Stores']
Ameublement Lefebvre,https://branchaud.com/econo,,1,,,(819) 758-1529,"391 PrincipaleBuckingham, QC J8L 2G8",,,['Lefebvre Furniture'],['General Manager'],{},{},['Furniture Stores']
Secrets Sisters,,,1,,,(819) 923-8238,"12 Chemin DonaldsonGatineau, QC J8L 1Y5",,,[],['Ms. Louane Binette'],{},{},['Furniture Stores']
The New Oak Tree,http://thenewoaktree.com,Corporation,6,,,(613) 253-9797,"470 Townline RoadCarleton Place, ON K7C 3P1",,1/6/2011,['1872008 Ontario Inc.'],"['Ms. Joan Sugrue, Administrator', 'Mr. Terry Cole, General Manager']","{'Phone Numbers': ['(613) 835-9792'], 'Website Addresses': ['http://www.thenewoaktree.com']}",{'Facebook': 'https://www.facebook.com/TheNewOakTree/'},"['Furniture Stores', 'Furniture Manufacturers', 'Furniture Builders', 'Furniture Designers', ""Childrens' Furniture"", 'Office Furniture Manufacturers']"
HomeSense Orleans,http://www.homesense.ca,,1,,,(613) 834-9722,"4220 Innes Road, Unit 4Orleans, ON K4A 5E6",,,[],[],{},{},"['Kitchen Accessories', 'Furniture Stores', 'General Merchandise', 'Retail Light Fixtures', 'Bedding', 'Pillows']"
Orleans City Mattress Inc,http://www.sofaworld.ca,,17,,,(613) 837-5957,"1680 Vimont Court, Suite 100Orleans, ON K4A 3M3",,1/1/1987,['Sofa World'],"['Mr. Andre Desrochers, President', 'Ms. Diane Desrochers, Vice President', 'Mr. Marc-Antoine Guindon, General Manager']","{'Fax Numbers': ['(613) 837-9225', '(613) 723-9272'], 'Phone Numbers': ['(613) 723-7688', '(613) 564-1592']}",{},"['Bedding', 'Furniture Stores']"
Sleep Country Canada,http://sleepcountry.ca,Corporation,,,,(888) 753-3788,"7920 Airport RdBrampton, ON L6T 4N8",,1/1/1996,[],"['Ms. Penny Jerkovic, Director of Customer Care']","{'Fax Numbers': ['(905) 790-9379'], 'Website Addresses': ['http://www.sleepcountry.ca/']}",{},"['Mattress', 'Furniture Stores', 'Furniture Manufacturers', 'Bed Sales', 'Bed Manufacturers']"
Sleep Country Canada,http://sleepcountry.ca,Corporation,,,,(888) 753-3788,"7920 Airport RdBrampton, ON L6T 4N8",,1/1/1996,[],"['Ms. Penny Jerkovic, Director of Customer Care']","{'Fax Numbers': ['(905) 790-9379'], 'Website Addresses': ['http://www.sleepcountry.ca/']}",{},"['Mattress', 'Furniture Stores', 'Furniture Manufacturers', 'Bed Sales', 'Bed Manufacturers']"
Bateman House,http://www.batemanhouse.com,Corporation,7,,,(613) 834-1746,"110 Place D'Orleans DriveOrleans, ON K1C 2L9",,31/5/1989,"['818734 Ontario Inc.', 'Bateman House Furniture']","['Ms. Shelley Bateman, Owner', 'Mr. Ross Bateman, Owner']",{'Phone Numbers': ['(613) 478-2068']},{},"['Furniture Stores', 'Retail Stores']"
The Upper Room Home Furnishing Inc,https://www.upperroomhome.ca,Corporation,50,,,(613) 721-5873,"545 West Hunt Club RoadNepean, ON K2G 5W5",,15/10/2003,"['6149944 Canada Inc.', 'The Upper Room Home Furnishing Inc.']","['Mr. Allan Nolan, CEO/Owner', 'Callum Nolan, Business Manager']",{'Fax Numbers': ['(613) 721-3860']},{},['Furniture Stores']
Leclair Decor,https://leclairdecor.com/,Sole Proprietorship,4,,,(613) 808-2213,"14-5370 Canotek RoadGloucester, ON K1J 9E7",,22/8/2011,[],"['Melissa Leclair', 'Sacha Leclair']",{},{},"['Interior Designer', 'Furniture Stores', 'Consultant', 'New Books', 'Design', 'Pillows']"
Cohen's Furniture,,,1,,,(613) 225-9116,"2303 Stevenage DriveOttawa, ON K1G 3W1",,,[],"['Mr. Barry Benovoy, Company Contact']",{'Fax Numbers': ['(613) 224-2331']},{},['Furniture Stores']
Sleep Country Canada,http://sleepcountry.ca,Corporation,,,,(888) 753-3788,"7920 Airport RdBrampton, ON L6T 4N8",,1/1/1996,[],"['Ms. Penny Jerkovic, Director of Customer Care']","{'Fax Numbers': ['(905) 790-9379'], 'Website Addresses': ['http://www.sleepcountry.ca/']}",{},"['Mattress', 'Furniture Stores', 'Furniture Manufacturers', 'Bed Sales', 'Bed Manufacturers']"
Sleep Country Canada,http://sleepcountry.ca,Corporation,,,,(888) 753-3788,"7920 Airport RdBrampton, ON L6T 4N8",,1/1/1996,[],"['Ms. Penny Jerkovic, Director of Customer Care']","{'Fax Numbers': ['(905) 790-9379'], 'Website Addresses': ['http://www.sleepcountry.ca/']}",{},"['Mattress', 'Furniture Stores', 'Furniture Manufacturers', 'Bed Sales', 'Bed Manufacturers']"
Rooms by Design,,,1,,,(613) 822-1818,"5470 Bank StreetGloucester, ON K1X 1G9",,,[],[],{},{},['Furniture Stores']
Ormes Furniture,http://ormesfurniture.ca,Corporation,18,,,(613) 822-2223,"5470 Bank StreetOttawa, ON K1X 1G9",,1/1/1863,['Manotick Quality Broadloom Ltd'],"['Mr. Marty Corcoran, Owner']",{},{},['Furniture Stores']
The Brick Warehouse LP,https://www.thebrick.com/,,4603,,,(780) 930-6000,"16930 114 Ave NWEdmonton, AB T5M 3S2",,1/1/1971,"['The Brick Group', 'The Brick Outlet', 'The Brick Warehouse Corporation', 'The Brick', 'The Brick Mattress Store']",['Customer Relations'],"{'Fax Numbers': ['(780) 930-6117'], 'Phone Numbers': ['(800) 991-2020']}",{},"['Furniture Stores', 'New Carpet', 'Home Electronics', 'Home Accessories', 'Lamp Shades']"
The Brick Warehouse LP,https://www.thebrick.com/,,4603,,,(780) 930-6000,"16930 114 Ave NWEdmonton, AB T5M 3S2",,1/1/1971,"['The Brick Group', 'The Brick Outlet', 'The Brick Warehouse Corporation', 'The Brick', 'The Brick Mattress Store']",['Customer Relations'],"{'Fax Numbers': ['(780) 930-6117'], 'Phone Numbers': ['(800) 991-2020']}",{},"['Furniture Stores', 'New Carpet', 'Home Electronics', 'Home Accessories', 'Lamp Shades']"
The Brick Warehouse LP,https://www.thebrick.com/,,4603,,,(780) 930-6000,"16930 114 Ave NWEdmonton, AB T5M 3S2",,1/1/1971,"['The Brick Group', 'The Brick Outlet', 'The Brick Warehouse Corporation', 'The Brick', 'The Brick Mattress Store']",['Customer Relations'],"{'Fax Numbers': ['(780) 930-6117'], 'Phone Numbers': ['(800) 991-2020']}",{},"['Furniture Stores', 'New Carpet', 'Home Electronics', 'Home Accessories', 'Lamp Shades']"
The Brick Warehouse LP,https://www.thebrick.com/,,4603,,,(780) 930-6000,"16930 114 Ave NWEdmonton, AB T5M 3S2",,1/1/1971,"['The Brick Group', 'The Brick Outlet', 'The Brick Warehouse Corporation', 'The Brick', 'The Brick Mattress Store']",['Customer Relations'],"{'Fax Numbers': ['(780) 930-6117'], 'Phone Numbers': ['(800) 991-2020']}",{},"['Furniture Stores', 'New Carpet', 'Home Electronics', 'Home Accessories', 'Lamp Shades']"
The Brick Warehouse LP,https://www.thebrick.com/,,4603,,,(780) 930-6000,"16930 114 Ave NWEdmonton, AB T5M 3S2",,1/1/1971,"['The Brick Group', 'The Brick Outlet', 'The Brick Warehouse Corporation', 'The Brick', 'The Brick Mattress Store']",['Customer Relations'],"{'Fax Numbers': ['(780) 930-6117'], 'Phone Numbers': ['(800) 991-2020']}",{},"['Furniture Stores', 'New Carpet', 'Home Electronics', 'Home Accessories', 'Lamp Shades']"
La-Z-Boy Furniture Galleries,http://www.la-z-boy.com/ottawa,Corporation,30,,,(613) 749-0001,"1750 Cyrville RoadOttawa, ON K1B 3L8",,1/9/2011,['7902476 Canada Inc.'],"['Mr. David Maxwell, President/Owner', 'Mr. James Maxwell, Owner', 'Customer Service']",{},{},['Furniture Stores']
Mike's Office Surplus,,Sole Proprietorship,1,,,(613) 745-0111,"2575 Blackwell Street, Unit 100Ottawa, ON K1B 4E4",,1/8/2007,[],"['Mr. Mike Roy, Owner']",{},{},"['Office Furniture', 'Furniture Stores', 'Office Supplies', 'Hand Tools', 'Office Equipment', 'Cutting Tools', 'Tools', 'Chairs']"
Valley Squire Furniture,http://www.valleysquire.com,Sole Proprietorship,10,,,(613) 822-0501,"4599 Bank Street, SouthGloucester, ON K1T 3W6",,17/12/1972,[],"['Mr. Chris Robinson, President/Owner']",{'Fax Numbers': ['(613) 822-2298']},{},"['Furniture Stores', 'Outdoor Furniture', 'Office Furniture', 'Rustic Furniture', 'Furniture Assembly Service', ""Childrens' Furniture"", 'Carpet and Rugs', 'Art', 'Lamps', 'Wall Décor']"
Giant Tiger Stores Limited,https://www.gianttiger.com,Corporation,250,,,(613) 521-8222,"2480 Walkley RdOttawa, ON K1G 6A9",,1/1/1961,['GT Wholesale Limited'],"['Mr. Paul Wood, Executive Vice President', 'Colleen Armstrong, Marketing Specialist', 'Benoit Laliberte, Customer Service Manager']",{'Fax Numbers': ['(613) 260-6401']},{},"['Retail Stores', 'Online Retailer', 'Furniture Stores', 'Grocery Store', 'Beauty Supplies', 'Pet Supplies', 'Womens Clothing', 'Discount Stores', 'Department Stores', 'Mens Clothing', 'Toys', 'Kitchen Accessories', 'Baby Accessories', 'Store Front', 'Childrens & Infants Wear - Retail']"
Cadieux Interiors,http://www.cadieuxltd.com,,5,,,(613) 745-1230,"1280 Old Innes Road, Unit 806Ottawa, ON K1B 5M6",,1/1/1962,"['Cadieux Ltd', 'Cadieux Interiors']","['Mr. Marcel Cadieux, President', 'Mr. Rob Moran, General Manager']",{'Fax Numbers': ['(613) 745-2673']},{},"['Furniture Stores', 'Interior Designer', 'Interior Designer Supplies']"
Bond's Decor Ltd,http://www.bondsdecor.ca,,12,,,(613) 523-1534,"1242 Bank StreetOttawa, ON K1S 3Y3",,1/1/1927,[],"['Mr. Steve Bond, Owner']","{'Fax Numbers': ['(613) 523-1957', '(613) 523-2448'], 'Phone Numbers': ['(613) 270-8504', '(613) 523-2440']}",{},"['Paint', 'Furniture Stores', 'Hardware Sales', 'Rustic Furniture', 'Painting Supplies', 'Interior Designer Supplies']"
Kiddytown Ltd.,http://www.kiddytown.ca,Corporation,26,,,(613) 733-7443,"2265 Gladwin CrescentOttawa, ON K1B 4K9",,1/8/1945,[],"['Rhea Hymes, President', 'Ms. Barbara Levinson, Vice President']",{'Phone Numbers': ['(613) 526-2833']},{},"['Childrens & Infants Wear - Retail', 'Furniture Stores']"
Surplus Furniture and Mattress Warehouse,http://www.surplusfurniture.com/en/ottawa/,,1,,,(613) 247-3300,"1800 St Laurent BlvdOttawa, ON K1G 1A2",,,[],['Mr. Russ Paterson'],{},{},['Furniture Stores']
Surplus Freight of Canada,,,1,,,(613) 247-3300,"1800 St Laurent BoulevardOttawa, ON K1G 1A2",,,[],['general Manager'],{'Fax Numbers': ['(613) 247-8233']},{},['Furniture Stores']
Orleans City Mattress Inc,http://www.sofaworld.ca,,17,,,(613) 837-5957,"1680 Vimont Court, Suite 100Orleans, ON K4A 3M3",,1/1/1987,['Sofa World'],"['Mr. Andre Desrochers, President', 'Ms. Diane Desrochers, Vice President', 'Mr. Marc-Antoine Guindon, General Manager']","{'Fax Numbers': ['(613) 837-9225', '(613) 723-9272'], 'Phone Numbers': ['(613) 723-7688', '(613) 564-1592']}",{},"['Bedding', 'Furniture Stores']"
Sleep Country Canada,http://sleepcountry.ca,Corporation,,,,(888) 753-3788,"7920 Airport RdBrampton, ON L6T 4N8",,1/1/1996,[],"['Ms. Penny Jerkovic, Director of Customer Care']","{'Fax Numbers': ['(905) 790-9379'], 'Website Addresses': ['http://www.sleepcountry.ca/']}",{},"['Mattress', 'Furniture Stores', 'Furniture Manufacturers', 'Bed Sales', 'Bed Manufacturers']"
Sleep Country Canada,http://sleepcountry.ca,Corporation,,,,(888) 753-3788,"7920 Airport RdBrampton, ON L6T 4N8",,1/1/1996,[],"['Ms. Penny Jerkovic, Director of Customer Care']","{'Fax Numbers': ['(905) 790-9379'], 'Website Addresses': ['http://www.sleepcountry.ca/']}",{},"['Mattress', 'Furniture Stores', 'Furniture Manufacturers', 'Bed Sales', 'Bed Manufacturers']"
Structube,https://www.structube.com/en_ca/home,,650,,,(888) 753-3788,"3300 autoroute Chomeday (A-13)Laval, QC H7X 0G1",,2/1/1974,[],"['Eric Knafo, President']",{'Website Addresses': ['https://www.structube.com/']},"{'Facebook': 'https://www.facebook.com/structube', 'Instagram': 'https://www.instagram.com/structube/', 'Pinterest': 'https://www.pinterest.com/structube/', 'YouTube': 'https://www.youtube.com/user/structubevideos'}","['Furniture Stores', 'Incorporation']"
Cozy Home Furniture,,,1,,,(613) 521-2022,"2425 Holly AvenueOttawa, ON K1V 7P2",,,[],[],{},{},['Furniture Stores']
Structube,https://www.structube.com/en_ca/home,,650,,,(613) 521-2022,"3300 autoroute Chomeday (A-13)Laval, QC H7X 0G1",,2/1/1974,[],"['Eric Knafo, President']",{'Website Addresses': ['https://www.structube.com/']},"{'Facebook': 'https://www.facebook.com/structube', 'Instagram': 'https://www.instagram.com/structube/', 'Pinterest': 'https://www.pinterest.com/structube/', 'YouTube': 'https://www.youtube.com/user/structubevideos'}","['Furniture Stores', 'Incorporation']"
Sleep Country Canada,http://sleepcountry.ca,Corporation,,,,(888) 753-3788,"7920 Airport RdBrampton, ON L6T 4N8",,1/1/1996,[],"['Ms. Penny Jerkovic, Director of Customer Care']","{'Fax Numbers': ['(905) 790-9379'], 'Website Addresses': ['http://www.sleepcountry.ca/']}",{},"['Mattress', 'Furniture Stores', 'Furniture Manufacturers', 'Bed Sales', 'Bed Manufacturers']"
Palace Furniture Gallery,,,1,,,(613) 746-9900,"401 Coventry RoadOttawa, ON K1K 2C5",,,[],[],{'Fax Numbers': ['(613) 244-4862']},{},['Furniture Stores']
Rent To Own Store,,,1,,,(613) 747-5050,"353 Montreal RoadVanier, ON K1L 6B1",,,[],[],{},{},['Furniture Stores']
Sleep Country Canada,http://sleepcountry.ca,Corporation,,,,(888) 753-3788,"7920 Airport RdBrampton, ON L6T 4N8",,1/1/1996,[],"['Ms. Penny Jerkovic, Director of Customer Care']","{'Fax Numbers': ['(905) 790-9379'], 'Website Addresses': ['http://www.sleepcountry.ca/']}",{},"['Mattress', 'Furniture Stores', 'Furniture Manufacturers', 'Bed Sales', 'Bed Manufacturers']"
Sleep Country Canada,http://sleepcountry.ca,Corporation,,,,(888) 753-3788,"7920 Airport RdBrampton, ON L6T 4N8",,1/1/1996,[],"['Ms. Penny Jerkovic, Director of Customer Care']","{'Fax Numbers': ['(905) 790-9379'], 'Website Addresses': ['http://www.sleepcountry.ca/']}",{},"['Mattress', 'Furniture Stores', 'Furniture Manufacturers', 'Bed Sales', 'Bed Manufacturers']"
Zuffa Home,,,1,,,(888) 540-7067,"81 Montreal RoadOttawa, ON K1L 6E8",,,[],[],{},{},['Furniture Stores']
La Vie Furniture,,,1,,,(613) 248-1860,"Ottawa, ON K1V 7Z8",,2/1/2008,[],['Mr. Chuck Liu'],{},{},['Furniture Stores']
Mostly Danish Furniture Inc,http://www.mostlydanishfurniture.ca,,1,,,(613) 761-6264,"2437 Kaladar Avenue, Side DoorOttawa, ON K1V 8B9",,1/3/1982,[],"['Mr. Zvi Gross, Owner']","{'Fax Numbers': ['(613) 761-6264'], 'Phone Numbers': ['(613) 241-3873']}",{},"['Furniture Designers', 'Furniture Stores']"
The Emporium,https://theemporium.com/,,1,,,(613) 563-1046,"47 Main StreetOttawa, ON K1S 1B1",,,['Emporium Early Settlement Furniture'],['Heather Lilico'],{},{},"['Furniture Stores', 'Online Retailer', 'Furniture Builders', 'Furniture Designers', 'Retail Light Fixtures', 'Carpet and Rugs', 'Design', 'Home Décor']"
