Company,Website,Industry,Employees,Annual revenue,Total funding,Company phone,Company Address,Company country,Company founded date,Alter names,Managers,Addtional Contact Info,Company Social Urls,Category
21 Club,,,,,,(212) 582-7200,"21 West 52nd StreetNew York, NY 10019-6101",,,[],[],{},{},['Restaurants']
Bice Restaurant,,,,,,(212) 688-1999,"7 East 54th StreetNew York, NY 10022",,,[],[],{},{},['Restaurants']
Benash Delicatessan,,,,,,(212) 265-1818,"857 Seventh AvenueNew York, NY 10019",,,[],[],{},{},['Restaurants']
Carnegie Delicatessen & Restaurant,,,,,,(212) 757-2245,"605 Washington AveCarlstadt, NJ 07072-2901",,,[],[],{},{},['Restaurants']
Park Cafe,,,,,,(212) 315-4567,"861 7th Ave.New York, NY 10019",,1/1/1985,[],"['Mr. Christos Ayerkiou, President']","{'Fax Numbers': ['(212) 664-1110'], 'Phone Numbers': ['(212) 315-4568']}",{},['Restaurants']
Molyvos,https://www.molyvos.com/,Corporation,,,,(212) 582-7500,"871 7th AveNew York, NY 10019-3923",,1/1/1997,['Agora Restaurant Corp'],"['Mr. Paul McLaughlin, Managing Partner']",{},{},['Restaurants']
Cafe Oliviero,http://cafeolivieronyc.com/,,,,,(212) 582-1902,"850 7th AvenueNew York, NY 10019-5230",,,[],[],{},{},['Restaurants']
China Regency,,,,,,(212) 247-6440,"850 7th Ave, Suite 1New York, NY 10019",,,[],[],{},{},['Restaurants']
Rosa Mexicano,http://www.rosamexicano.com,,,,,(212) 397-0666,"846 Seventh Avenue, 4th FloorNew York, NY 10019",,,[],[],"{'Phone Numbers': ['(212) 753-7407', '(212) 977-7700']}",{},['Restaurants']
"Capitol Q Restaurants, LLC",,,,,,(212) 277-5620,"152 West 57th StreetNew York, NY 10019",,,[],[],{},{},['Restaurant Management']
Joe's Pier 52,,,,,,(212) 245-6652,"163 West 52nd StreetNew York, NY 10019",,1/1/1968,[],"['Ms. Jane Smith, President']",{},{},['Restaurants']
Trattoria Dell'Arte,,,,,,(516) 245-9800,"900 Seventh AvenueNew York, NY 10019",,,[],[],{},{},['Restaurants']
Pick a Bagel,,,,,,(212) 957-5151,"200 West 57th St.New York, NY 10019",,,[],[],{},{},['Restaurants']
810 Deli Cafe,,,,,,(212) 957-5151,"810 Seventh AvenueNew York, NY 10019",,,[],[],{},{},['Restaurants']
NYY Steak,http://www.nyysteak.com/manhattan,Limited Liability Company (LLC),,,,(646) 307-7910,"7 W 51st StNew York, NY 10019-6910",,11/6/2008,[],[],{},{},['Restaurants']
"Marriott International, Inc.",https://www.marriott.com,Corporation,,,,(301) 380-3000,"10400 Fernwood RdBethesda, MD 20817-1102",,5/20/1927,"['J W Marriott Hotel', 'Marriott Corporation', 'Renaissance Hotel', 'Gaylord National Resort and Convention Center', 'Starwood Hotels & Resorts Worldwide Inc', 'Courtyard by Marriott', 'Marriott Courtyard', 'Marriott ExecuStay', 'Marriott Conference Centers', 'Mayflower Hotel', 'TownePlace Suites By Marriott', 'Courtyard Washington Convention Center', 'Residence Inn', 'Springhill Suites', 'Fairfield Inn & Suites', 'Edition Hotels', 'Autograph Collection Hotels', 'AC Hotels', 'Protea Hotels', 'MOXY Hotels', 'Delta Hotels and Resorts', 'Marriott Executive Apartments', 'The Ritz-Carlton', 'Starwood Hotels', 'St. Regis', 'The Luxury Collection', 'W Hotels', 'Sheraton', 'Marriott Residence Inn', 'Aloft Hotels', 'Marriott Worldwide Reservation Center', 'Marriott Customer Engagement Center', 'Westin Hotels and Resorts', 'Four Points by Sharaton', 'W Philadelphia']","['Mr. David Ellis, General Manager', 'Mr. Christian Mari, General Manager', 'Mr. Rich Casale, Customer Relations Specialist', 'Mr. Jack Haggerty, Customer Relations Specialist', 'Ms. Kimberly A. Neyba, Public Relations Director', 'Ms. Barbara Coleman, General Manager', 'Ms. Deanne Howard, Ceo', 'Mr. Arne Sorenson, President', 'Mr. Jay Patel, Owner']","{'Fax Numbers': ['(801) 832-4328', '(570) 343-5121'], 'Phone Numbers': ['(610) 260-9444', '(703) 413-5500'], 'Website Addresses': ['http://www.marriott.com', 'http://www.gaylordnational.com']}",{},"['Hotels', 'Restaurants']"
Rothmann's Steakhouse and Grill,http://www.rothmanns54.com,,,,,(212) 319-5500,"3 East 54th StreetNew York, NY 10022",,,[],[],{},{},['Restaurants']
Le Bernadin,http://www.le-bernardin.com,,,,,(212) 554-1515,"155 West 51st StreetNew York, NY 10019",,,[],[],{},{},['Restaurants']
Prunelle Restaurant,,,,,,(212) 759-6410,"18 East 54th StreetNew York, NY 10022",,,[],"['Jacky G Ruette, President']",{},{},['Restaurants']
Papillon Bistro & Bar,http://www.papillonbistro.com,,,,,(212) 754-9006,"22 E 54th StreetNew York, NY 10022",,1/1/2005,[],"['Mr. Jose Lopez, General Manager', 'Mr. Frank McCole, Co-Owner', 'Mr. Tommy Burke, Co-Owner']",{'Fax Numbers': ['(212) 754-9012']},{},['Restaurants']
Serafina Broadway,,,,,,(212) 315-1700,"210 West 55th StreetNew York, NY 10019",,,[],[],{},{},['Restaurants']
PHD Terrace,http://www.phdterrace.com/,,,,,(646) 756-2044,"210 W 55th StNew York, NY 10019-5467",,,[],[],{},{},['Restaurants']
Ruth’s Chris Steak House,,,,,,(212) 245-6900,"148 W 51st StNew York, NY 10019-6813",,,[],[],{},{},['Restaurants']
Chinese Fast Wok,,,,,,(212) 645-6888,"230 Seventh AvenueNew York, NY 10111",,,['Chinese Chicken Inc.'],[],{},{},['Restaurants']
City Market,,,,,,(212) 572-9800,"551 Madison AvenueNew York, NY 10022",,,[],[],{},{},['Restaurants']
Solo Restaurant,http://solo.primehospitalityny.com,,,,,(212) 833-7800,"550 Madison AveuneSony AtriumNew York, NY 10022",,,[],[],{'Fax Numbers': ['(212) 697-7878']},{},['Restaurants']
Della Nona Corporation,,,,,,(212) 582-3000,"135 West 50th St.New York, NY 10020",,1/1/1997,['Bocca Restaurant'],"['Mr. E. Rae, President']","{'Fax Numbers': ['(212) 582-3499'], 'Phone Numbers': ['(212) 302-4644']}",{},['Restaurants']
Qdoba Mexican Grill,http://www.qdoba.com,Corporation,,,,(858) 766-4889,"9330 Balboa AveSan Diego, CA 92123-1516",,9/16/2008,[],"['Ms. Linda Lang, CEO', 'Ms. Celest Gomez, Guest Relations Supervisor']","{'Fax Numbers': ['(720) 898-2396', '(858) 571-2101'], 'Phone Numbers': ['(480) 961-3408', '(800) 500-5225']}",{},['Restaurants']
B.E. Rock Corp.,,,,,,(858) 766-4889,"30 Rockefeller PlazaNew York, NY 10112",,1/1/1985,"['Rainbow Room', 'Rainbow']","['Mr. Joseph H. Baym, President']","{'Phone Numbers': ['(212) 632-5100', '(212) 632-5125']}",{},['Restaurants']
Hard Rock Cafe,,,,,,(212) 489-6565,"221 West 57th StreetNew York, NY 10019",,1/1/1971,[],"['Mr. Arthur Levitt III, President']",{'Phone Numbers': ['(212) 459-9320']},{},['Restaurants']
subway sandwiches,,,,,,(212) 489-6565,"509 Madison Avenuestore #25292new york, NY 10154",,,[],[],{},{},['Restaurants']
The Prime Burger,,,,,,(212) 759-4729,"5 East 51st streetNew York, NY 10022",,,[],"['Mr. Anthony DiMiceli, Manager']",{'Phone Numbers': ['(212) 759-4730']},{},['Restaurants']
Tad's Steaks,,,,,,(212) 767-8348,"761 7th AveNew York, NY 10019-6807",,,[],[],{},{},['Restaurants']
Mint Green Cleaning,,Corporation,,,,(800) 590-3107,"715 45th StBrooklyn, NY 11220-1507",,10/29/2014,[],[],"{'Phone Numbers': ['(646) 572-9100', '(212) 461-3155']}",{},['Cleaning Services']
Iguana New York,http://www.iguananyc.com/,,,,,(212) 765-5454,"240 W 54th StNew York, NY 10019-5502",,,[],[],{},{},['Restaurants']
Cosi,https://www.getcosi.com,Corporation,715,,,(617) 951-9999,"500 Rutherford Avenue Suite 100Charlestown, MA 02129-1662",,1/1/1996,"['Cosi Sandwich Bar', 'Cosi, Inc.']","['Ms. Melissa Curry, Compliance Manager', 'Mr. Andrew Berger, CEO']","{'Phone Numbers': ['(908) 543-9045', '(617) 952-7922']}","{'Facebook': 'https://www.facebook.com/getcosi', 'Twitter': 'https://twitter.com/get_cosi', 'Pinterest': 'https://www.pinterest.com/CosiRestaurants/', 'LinkedIn': 'https://www.linkedin.com/company/cosi/'}","['Coffee Shop', 'Restaurants', 'Sandwich', 'Breakfast']"
Fresco by Scotto,,,,,,(617) 951-9999,"34 East 52nd StreetNew York, NY 10022",,,[],[],{},{},['Restaurants']
Between the Bread,http://www.betweenthebread.com,Corporation,,,,(212) 765-1840,"244 West 54th Street, Suite 615New York, NY 10019-5515",,1/1/1979,"['B.T.B. Events & Celebrations, Inc.']","['Ms. Ricky Eisen, President', 'Mr. Jon Eisen, Partner']","{'Phone Numbers': ['(212) 765-1687', '(212) 765-1796']}",{},"['Caterer', 'Restaurants']"
"Del Frisco's Of New York, LLC",https://delfriscos.com/,,,,,(212) 575-5129,"1221 6th AvenueNew York, NY 10020-1001",,,[],[],{},{},['Restaurants']
Osteria Serafina,http://www.serafinarestaurant.com/,,,,,(212) 832-8888,"35 East 58th StreetNew York, NY 10021",,,[],[],{},{},['Restaurants']
Ellens Stardust Diner,http://www.Ellensstardustdiner.com,,,,,(212) 956-5151,"1650 BraodwayNew York, NY 10019",,1/1/1995,['1650 Broadway Assoc.'],"['Ms. Ellen H. Storm, Owner']",{},{},['Restaurants']
Ellens Stardust Diner,http://www.Ellensstardustdiner.com,,,,,(212) 956-5151,"1650 BraodwayNew York, NY 10019",,1/1/1995,['1650 Broadway Assoc.'],"['Ms. Ellen H. Storm, Owner']",{},{},['Restaurants']
Iroha Japanese Restaurant,,,,,,(212) 398-9049,"142 West 49th StreetNew York, NY 10019",,1/1/1978,['Shin Japanese Restaurant'],"['Mr. Kotaro Asakawa, President']",{},{},['Restaurants']
Manting,,,,,,(646) 921-7777,"150 W 49th StNew York, NY 10019-6819",,,[],[],{},{},['Restaurants']
Benares Indian Restaurant,http://www.benaresnyc.com,,,,,(212) 397-0707,"240 West 56th StreetNew York, NY 10019-4306",,,[],[],{},{},['Restaurants']
"Proclean Maintenance Systems, Inc.",http://www.pc-ms.com,Corporation,,,,(212) 618-6387,"79 Alexander Ave Ste B16Bronx, NY 10454-4409",,1/26/2010,[],"['Mr. Wellington Deleon, President', 'Mr. Roy Deleon, Vice President']",{'Fax Numbers': ['(877) 784-2471']},{},"['Cleaning Services', 'Commercial Cleaning Services']"
54 Below LLC,http://54below.com/,Limited Liability Company (LLC),,,,(646) 476-3551,"254 West 54th StreetBasementNew York, NY 10019-5516",,6/5/2012,[],[],{'Phone Numbers': ['(212) 302-5559']},{},"['Restaurants', 'Night Club']"
Tao Restaurant,http://www.taorestaurant.com/,,,,,(646) 476-3551,"42 East 58th StreetNew York, NY 10022",,,[],[],{},{},['Restaurants']
Macaron Cafe,http://www.macaroncafe.com,,,,,(212) 465-0510,"New York, NY 10018",,,[],[],{},{},['Restaurants']
Mars 2112,,,,,,(212) 582-2112,"1633 BroadwayNew York, NY 10019",,,['1633 Broadway Mars Restaurant Corp.'],[],{},{},['Restaurants']
Wild Red Onion/Pacific Echo,,,,,,(212) 582-2112,"242 W. 56th st.New York, NY 10019",,,[],[],{},{},['Restaurants']
Szechuan Gourmet,,,,,,(212) 265-2226,"242 West 56th StreetNew York, NY 10019",,,[],[],{},{},['Restaurants']
AJ Maxwells,http://www.ajmaxwells.com,Corporation,,,,(212) 265-2226,"57 West 48th StreetNew York, NY 10020",,5/1/2005,[],"['Mr. Lenny Passarelli, President']","{'Fax Numbers': ['(212) 262-6208'], 'Phone Numbers': ['(212) 262-6200']}",{},['Restaurants']
New Wing Wah Restaurant,,,,,,(212) 391-8121,"60 W. 48th Street, 2nd FloorNew York, NY 10036",,,[],[],{},{},['Restaurants']
Spice Grill,,,,,,(212) 221-3005,"48 W 48th StNew York, NY 10036-1703",,,[],[],{},{},['Restaurants']
Sofia Italian Grill,http://sofiany.com/,,,,,(212) 262-6200,"42 West 48 StreetNew York, NY 10019-1701",,,[],[],{},{},['Restaurants']
New York Kimchi,http://www.newyorkkimchi.com,,,,,(212) 335-0212,"16 W 48th StreetNew York, NY 10001",,,[],[],{},{},['Restaurants']
Les Halles,,,,,,(212) 679-4111,"New York, NY 10016-8405",,1/1/1990,"['La Boucherie, Inc.']","['Mr. Jose Mereilles, President']",{},{},['Restaurants']
Tonic Sports Bar & Restaurant,,,,,,(212) 382-1059,"727 7th AvenueNew York, NY 10019",,,[],[],{},{},['Restaurants']
BOS Bar-B-Q and Noodle Shop,,,,,,(212) 582-8887,"930 8th Ave.New York, NY 10019",,,[],[],{},{},['Restaurants']
Chai Midtown West,,,,,,(212) 707-8778,"930 8th AveNew York, NY 10019",,,[],[],{},{},['Restaurants']
Lenny's,http://www.lennysnyc.com/main.asp,,,,,(212) 956-1080,"940 8th AvenueNew York, NY 10019",,,[],[],{},{},['Restaurants']
Indikitch,http://indikitch.com/,,,,,(646) 918-7778,"940 8th AveNew York, NY 10019-4287",,,[],[],{},{},['Restaurants']
Roy Rogers Inc.,,,,,,(212) 397-9505,"944 Eighth AvenueNew York, NY 10019",,1/1/1989,['944 8th Avenue Corp.'],"['Mr. Walter Epstein, Owner']",{'Phone Numbers': ['(212) 397-9512']},{},['Restaurants']
McDonald Corp.,,,,,,(212) 397-9505,"946 8th AvenueNew York, NY 10106",,,[],[],{},{},['Restaurants']
China Gourmet,,,,,,(212) 246-8181,"877 8th AvenueNew York, NY 10019-5761",,,[],[],{},{},['Restaurants']
Guy & Gallard,http://guyandgallard.com/,Limited Liability Company (LLC),,,,(212) 221-8087,"245 West 38th St., 4th FloorNew York, NY 10018-4509",,1/1/1998,[],"['Mr. Tarek Ahmed, CEO']","{'Phone Numbers': ['(212) 302-1028', '(212) 730-0010']}",{},"['Coffee and Tea', 'Restaurants', 'Caterer']"
Philippe Restaurant,http://www.philippechow.com,,,,,(866) 415-1683,"33 East 60th StreetNew York, NY 10022",,,[],[],{},{},['Restaurants']
Maid First House Cleaning Service,http://www.maidfirst.com,,,,,(212) 920-7872,"71 W 47th St Ste 1005New York, NY 10036-2819",,7/5/2014,[],[],{},{},['Cleaning Services']
Da Marino,http://www.damarino.com,Corporation,,,,(212) 541-6601,"220 West 49th StreetNew York, NY 10019",,1/21/1996,['220 West Restaurant Corp.'],[],{'Fax Numbers': ['(212) 757-4618']},{},['Restaurants']
Da Marino,,,,,,(212) 541-6601,"220 West 49th StreetNew York, NY 10019",,,[],[],{},{},['Restaurants']
Pasquale's Da Marinos,http://www.damarino.com,Corporation,,,,(212) 541-6601,"220 W. 49 streetNew York, NY 10019-7562",,,[],[],{},{},['Restaurant Management']
Dervish Turkish Restaurant,http://www.dervishrestaurant.com,,,,,(212) 997-0070,"146 West 47th StreetNew York, NY 10036",,,[],[],{},{},['Restaurants']
Toloache Restaurant,,,,,,(212) 581-1818,"251 West 50th StreetNew York, NY 10019",,,[],[],{},{},['Restaurants']
Mangia,https://mangia.nyc,,,,,(212) 581-1818,"422 Madison AveNew York, NY 10017-1131",,1/1/1981,[],"['Mr. Sasha Muniak, President']","{'Fax Numbers': ['(212) 593-2281'], 'Phone Numbers': ['(212) 754-7600', '(212) 980-6363']}",{},"['Restaurants', 'Caterer']"
Mangia,,,,,,(212) 581-1818,"50 W. 57th StreetNew York, NY 10019",,,[],[],"{'Phone Numbers': ['(212) 647-0200', '(212) 582-5882']}",{},['Restaurants']
Etoile Restaurant,,,,,,(212) 750-5656,"109 East 56th StreetNew York, NY 10022-2661",,,"['109 East 56th Street, LLC']",[],{'Fax Numbers': ['(212) 750-8050']},{},['Entertainer']
Vi and coffee Shop,,,,,,(212) 750-5656,"673 Madison Ave.New York, NY 10021",,,[],[],{},{},['Restaurants']
Just Salad,,,,,,(212) 244-1111,"320 Park AvenueNew York, NY 10022",,,[],[],{},{},['Restaurants']
Le Reve,http://lerevenyc.com/,,,,,(212) 759-7777,"125 East 54th StreetNew York, NY 10022",,,[],[],{},{},['Restaurants']
Lebat Bar,,,,,,(212) 307-7228,"311 West 57th StreetNew York, NY 10019",,,"['Le Bar Bat', 'La Bar Bat']",[],{},{},['Restaurants']
Utsav,,,,,,(212) 575-2525,"1185 Avenue of AmericasNew York, NY 10036",,,[],[],{},{},['Restaurants']
Famous Daves Times Square,http://www.famousdaves.com,,,,,(212) 764-1899,"171 W 47th StreetNew York, NY 10036",,,[],[],{},{},['Restaurants']
Aureole,,,,,,(212) 319-1660,"34 East 61st StreetNew York, NY 10021",,1/1/1987,['61 Restaurant Corp.'],"['Mr. Steve Tzolis, President']",{'Fax Numbers': ['(212) 750-8613']},{},['Restaurants']
El Nido's Italian Cuisine,,,,,,(212) 319-1660,"314 West 52nd StreetNew York, NY 10019",,,[],[],{},{},['Restaurants']
Porter House New York,,,,,,(212) 319-1660,"10 Columbus Cir Ste 4New York, NY 10019-1210",,,[],[],{},{},['Restaurants']
Cafe Cello,,,,,,(212) 764-8701,"48 West 46th StreetNew York, NY 10036",,,[],[],{},{},['Restaurants']
El Tequilazo,,,,,,(212) 768-0991,"43 West 46th StreetNew York, NY 10036",,,[],[],{},{},['Restaurants']
Via Brasil Restaurant,,,,,,(212) 997-1158,"34 W 46th StNew York, NY 10036-4520",,,['Via Brasil Inc.'],[],{},{},['Restaurants']
Subway,http://www.subway.com,,,,,(212) 838-0917,"135 E 54th StreetNew York, NY 10022",,,[],[],{},{},['Restaurants']
McDonalds,,,,,,(212) 697-8148,"14 East 47th St.New York, NY 10017",,,[],[],{},{},['Restaurants']
Argentine Pavillion,,,,,,(212) 697-8148,"32 West 46th StreetNew York, NY 10036",,,[],[],{},{},['Restaurants']
China Moon,,,,,,(212) 207-4787,"7 East 47th StreetNew York, NY 10017",,,[],[],{},{},['Restaurants']
Astro Restaurant,http://astrorestaurant.com/,,,,,(212) 489-6284,"1361 6th AveNew York, NY 10019-3811",,,[],[],{},{},['Restaurants']
Serafina Restaurant Group,http://www.serafinarestaurant.com,,,,,(646) 368-1110,"1740 BroadwayNew York, NY 10019",,,[],[],{},{},['Restaurants']
Sall Restaurant and Lounge,https://www.sallrestaurantny.com,,,,,(212) 601-2643,"818 10th AveNew York, NY 10019",,,[],[],{},{},['Restaurants']
Lagos Restaurant and Lounge,https://www.lagosnyc.com/,,,,,(212) 281-0500,"727 7th AveNew York, NY 10019",,,[],[],{},{},['Restaurants']
Patsy's Italian Restaurant,http://Patsys.com,,,,,(212) 247-3491,"236 W 56th StNew York, NY 10019-4306",,,[],[],{},{},['Restaurants']
Connolly’s Pub & Restaurant,,,,,,(212) 489-0271,"43 W 54th StNew York, NY 10019",,,[],[],{},{},['Restaurants']
Crispin’s Restaurant and Bar,https://crispinsrestaurant.com/,Limited Liability Company (LLC),,,,(212) 265-2755,"764 10th AveNew York, NY 10019-5001",,6/19/2020,"[""Crispin's LLC"", ""Crispin's""]","['Miss Sabrina S Gao, Co-owner']",{},{},['Restaurants']
"The Olive Group Management , LLC",https://www.toddenglish.com/,Limited Liability Company (LLC),15,,,(617) 242-9715,"222 Lewis WharfBoston, MA 02110-3927",,1/1/1989,"['Tuscany', 'Bluezoo', 'Bonfire', 'Ca Va Brasserie', 'Todd English Food Hall', 'Todd English P.U.B.', 'Todd English Enterprises', 'The Olive Group', 'Figs', 'Olives']","['Mr. Todd English, President']","{'Fax Numbers': ['(617) 242-1333'], 'Website Addresses': ['https://www.swandolphinrestaurants.com/bluezoo/', 'https://www.toddenglishpub.com/']}","{'Facebook': 'https://www.facebook.com/ChefToddEnglish', 'Twitter': 'https://twitter.com/cheftoddenglish', 'LinkedIn': 'https://www.linkedin.com/in/todd-english-0255045'}","['Restaurant Management', 'Restaurants']"
Fogo de Chão Brazilian Steakhouse,https://fogodechao.com/,,,,,(212) 969-9980,"40 W 53rd StNew York, NY 10019",,,[],[],{},{},['Restaurants']
Sugarfish,https://sugarfishsushi.com/?,,,,,(646) 630-8293,"1740 Broadway Frnt 1New York, NY 10019",,,[],[],{},{},['Restaurants']
Soho Park,,,,,,(212) 757-4667,"832 8th AveNew York, NY 10019",,,[],[],{},{},['Restaurants']
Empanada Mama,https://www.empmamanyc.com/,,,,,(212) 698-9008,"765 9th AveNew York, NY 10019",,,[],[],{},{},['Restaurants']
Ippudo,http://www.ippudony.com,,,,,(212) 388-0088,"65 Fourth AvenueNew York, NY 10003",,,[],[],{},{},['Restaurants']
Nobu Group LLC,https://noburestaurants.com,,,,,(212) 388-0088,"40 W 57th St Ste 320New York, NY 10019",,,[],[],{},{},['Restaurants']
Yakitori Totto,http://www.tottonyc.com/,,,,,(212) 245-4555,"251 W 55th StNew York, NY 10019",,,[],[],{},{},['Restaurants']
Rosie O'Grady's,http://www.rosieogradys.com/index.php,,,,,(212) 582-2975,"800 7th AvenueNew York, NY 10019-5810",,,[],[],{},{},['Restaurants']
Bold Food LLC,http://boldfood.net/,Corporation,,,,(212) 460-0928,"1140 Broadway, Suite 1203New York, NY 10001-7504",,1/1/1991,[],"['Mr. Laurence Kretchmer, Managing Partner', 'Mr. Bobby Flay, Partner']","{'Phone Numbers': ['(212) 265-9700', '(631) 382-9590'], 'Website Addresses': ['http://baramericain.com/nyc/', 'http://bobbysburgerpalace.com/']}",{},['Restaurants']
Zora's Cafe,https://zorascafe.com/,,,,,(212) 757-5888,"712 9th AvenueNew York, NY 10019-7330",,,[],[],{},{},['Restaurants']
Ardesia Wine Bar,https://www.ardesia-ny.com/,,,,,(212) 247-9191,"510 W 52nd StNew York, NY 10019-5283",,,[],[],{},{},['Restaurants']
Yong Kang Street,http://yongkangstreetnyc.com/,,,,,(212) 765-8777,"1000 8th AveNew York, NY 10019",,,[],[],{},{},['Restaurants']
Hen Penny,https://www.hen-penny.com/,,,,,(646) 791-5219,"1695 BroadwayNew York, NY 10019",,,[],[],{},{},['Restaurants']
Black Iron Burger,https://www.blackironburger.com/,,,,,(212) 447-1106,"250 W 54th StNew York, NY 10019",,,[],[],{},{},['Restaurants']
Sophie's Cuban Cuisine,http://www.sophiescuban.com/,,,,,(212) 382-2226,"262 W. 38th St. Room 1604New York, NY 10018",,,"['SCCF, LLC']",[],"{'Phone Numbers': ['(212) 809-7755', '(212) 608-6769']}",{},['Restaurants']
Todd English Food Hall,,,,,,(212) 986-9260,"One West 59th StreetNew York, NY 10019",,,[],[],{},{},['Restaurants']
"Blockhead's Burritos, Inc.",http://www.blockheads.com/,,,,,(212) 986-9260,"104 E 121st StNew York, NY 10035-2812",,,[],[],"{'Phone Numbers': ['(212) 307-7029', '(917) 388-3534']}",{},['Restaurants']
McDonalds,,,,,,(221) 212-2125,"1651 BroadwayNew York, NY 10019",,,[],[],{},{},['Restaurants']
Empire Steak House,http://www.empiresteakhousenyc.com/,,,,,(212) 586-9700,"237 W 54th StNew York, NY 10019-5589",,,[],[],{},{},['Restaurants']
PizzArte,https://www.pizzarteny.com/,,,,,(212) 247-3936,"69 W 55th StNew York, NY 10019",,,[],[],{},{},['Restaurants']
Cancun,,,,,,(212) 307-7307,"937 8th AveNew York, NY 10019",,,[],[],{},{},['Restaurants']
Majestic Delicatessen,http://majesticdeli.com/,,,,,(212) 581-8249,"200 W 50th StNew York, NY 10019-6804",,,[],[],{},{},['Restaurants']
Thalia,http://restaurantthalianyc.com/,,,,,(212) 399-4444,"828 8th AveNew York, NY 10019",,,[],[],{},{},['Restaurants']
Taco Bell,,,,,,(332) 877-3855,"840 8th AveNew York, NY 10019",,,[],[],{},{},['Restaurants']
Da Tommaso Ristorante,https://www.datommaso8th.com/,Corporation,,,,(212) 265-1890,"903 8th AvenueNew York, NY 10019",,9/20/1988,"['Toparo, Inc.']",[],{},{'Facebook': 'https://www.facebook.com/117411171611090'},['Restaurants']
Mamasita Bar and Grill,https://www.mamasitanyc.com/,,,,,(212) 315-9444,"818 10th AveNew York, NY 10019",,,[],[],{},{},['Restaurants']
Bad Roman,http://www.badromannyc.com,Limited Liability Company (LLC),,,,(212) 970-2033,"10 Columbus CircleNew York, NY 10019",,4/12/2022,"['Pomodoro On The Park, LLC']",[],{},{},['Restaurants']
Hyatt Hotels Corp.,http://www.hyatt.com,Corporation,,,,(312) 750-1234,"71 S Wacker Dr # 1000Chicago, IL 60606-4716",,9/27/1957,"['Hyatt House across from Universal Orlando Resort', 'Park Hyatt Chicago', 'Hyatt International Corporation', 'Hyatt Residential Group', 'Hyatt Hotels', 'Hyatt', 'Hyatt Place Chicago/River North', 'Hyatt Rosemont', 'Hyatt Centric the Loop Chicago', 'Hyatt Chicago Magnificent Mile', 'Hyatt Deerfield', 'AP Aim Deerfield Tenant LLC', 'Hyatt Lisle', 'Hyatt Corporation', 'Hyatt Hotels & Resorts', 'Hyatt House Chicago/Naperville/Warrenville', 'CPX Warrenville ES OPAG LLC', 'Hyatt Place', 'Hyatt House Chicago/Schaumburg', 'Hyatt Place Chicago/Naperville/Warrenville', 'Hyatt Regency Chicago', 'Hyatt Regency', 'Hyatt Regency-Woodfield', 'Hyatt Regency Suites on Michigan Avenue', ""Hyatt Regency O'Hare"", 'The Hyatt Lodge', 'Hyatt Regency McCormick Place', 'Hyatt Place Chicago-South/University Medical Center', 'Hyatt Place Chicago/Downtown-The Loop', 'Hyatt Place Chicago/Hoffman Estates', 'Hyatt Place Chicago/Itasca', 'Hyatt Place Chicago/Midway Airport']","['Kelly Barnicle, Specialist, Digital Strategy - eDistribution', 'Scott Miller, -President', 'Mr. Thomas J Pritzker, President', 'Mr. Andrew Eck, General Mgr', 'Bruce Flyer, Manager', 'Jim Edgar, Director of Sales and Marketing', 'Rachel Burrows, Director of Sales', 'Norm Canfield, General Manager', 'Mr. Beth Ashley, Director of Sales', 'Mark Schalla, General Manager', 'Mr. Roger Hartman, Assistant General Manager', 'Ms. Heather Wehling', 'Tanya Gawel, Director of Sales', 'Dana McCarter, General Manager', 'Ms. Gretchen Spear, General Mgr', 'Mr. Tom Pagels, General Manager', 'Mr. Keith Hess, General Mgr', 'Mr. Sal Gsalioto, Controler', 'Mr. John E. Orr, Regional Vice President', 'Mr. Gabe Castrillon, President', 'Mr. Rusty Middleton, General Manager', 'Mr. Craig Harvey, Marketing Manager', 'Liz Jaquez, Marketing Manager', 'Michael Panko, Sales & Mrktng Manager', 'Mr. Tom Pagles, General Mgr']","{'Fax Numbers': ['(312) 755-1601', '(847) 597-4506'], 'Phone Numbers': ['(402) 593-5150', '(312) 755-1600'], 'Website Addresses': ['http://parkchicago.hyatt.com/', 'http://Hyatt.Com']}",{},"['Hotels', 'Restaurants', 'Fitness Center', 'Caterer', 'Spa', 'Resort', 'Private Pool', 'Wedding Supplies', 'Private Golf Courses', 'Wedding Consultant', 'Banquet Facilities', 'Hotel Reservation', 'Conference Center']"
