Company,Website,Industry,Employees,Annual revenue,Total funding,Company phone,Company Address,Company country,Company founded date,Alter names,Managers,Addtional Contact Info,Company Social Urls,Category
Poulet Rouge Ste-Catherine,https://poulet-rouge.ca/,,,,,(514) 820-1982,"1623 Rue Sainte-Catherine OQuébec City, QC H3H 1L8",,,[],['General Manager'],{'Website Addresses': ['https://www.tripadvisor.ca/Restaurant_Review-g155032-d15046002-Reviews-Poulet_Rouge_Ste_Catherine-Montreal_Quebec.html']},"{'Facebook': 'https://www.facebook.com/pouletrougefranchise', 'Instagram': 'https://www.instagram.com/poulet.rouge/'}",['Restaurants']
Nettoyage Imperial Cleaning,https://nettoyageimperial.com/en/,,1,,,(514) 820-1982,"1565 Chabanel Street WestMontreal, QC H4N 2W3",,,[],[],{},{},['Cleaning Services']
Multi-Menages Montreal,https://www.grand-menages.com,,1,,,(514) 800-5776,"6915 boulevard LacordaireMontreal, QC H1T 2K5",,,[],"['Responsable Général, General Manager']",{},{},['Cleaning Services']
Pizza Salvatoré St-Léonard,https://pizzasalvatore.com/,,,,,(514) 800-5776,"5949 rue BélangerSt-Léonard, QC H1T 1G8",,,[],['General Manager'],{},{'Facebook': 'https://www.facebook.com/PizzaSalvatoreCanada/'},"['Restaurants', 'Pizza']"
Étoile des Indes (Star of India),https://tmredirect.com/r/star-of-india-60b92bd6-e878-4a5d-a1f3-56b6c063c861,,,,,(514) 932-8330,"1806 Rue Sainte-Catherine OustMontréal, QC H3H 1M1",,,[],[],{},{},['Restaurants']
Subway,http://Www.subway.com,,1,,,(514) 932-8330,"2111 St. Catherine St. WestMontreal, QC H3H 1M6",,,[],[],{},{},['Restaurants']
Copper Branch,https://eatcopperbranch.com/,,,,,(514) 932-8330,"2183 Rue Sainte-Catherine OQuébec City, QC H3H 1M9",,,[],['General Manager'],{'Website Addresses': ['https://eatcopperbranch.com/locations/']},{'Facebook': 'https://www.facebook.com/CopperBranch/'},['Restaurants']
G.E.M. Ménage,https://www.gemmenage.com,,1,,,(514) 829-1436,"3850 rue Jean-Talon Ouest, Unité 141Montreal, QC H3R 2G8",,,[],"['Responsable Général, General Manager']",{},{},['Cleaning Services']
Chez mon grand pere,,,,,,(514) 829-1436,"1558 Rue Fleury EMontréal, QC H2C 1S6",,,[],['General Manager'],{},{},"['Restaurants', 'Foods']"
Décor-Resto Chaises & Tables Inc.,https://decor-resto.com/,,1,,,(514) 223-4714,"4655B boulevard des Grandes-PrairiesSaint-Léonard, QC H1R 1A5",,,[],"['Responsable Général, General Manager']",{},{},['Restaurant Equipment']
Entretien NettRoyale,https://nettroyale.com/,,1,,,(514) 824-0692,"2115 rue BossuetMontreal, QC H1N2R8",,,[],"['Responsable Général, General Manager']",{},{},['Cleaning Services']
Thai Express Restaurant Montréal-Nord,https://thaiexpress.ca/fr/emplacements/,,,,,(514) 824-0692,"10734 Pie-IX BlvdMontréal, QC H1H 4A7",,,[],['General Manager'],{'Website Addresses': ['https://thaiexpress.ca/']},"{'Facebook': 'https://www.facebook.com/THAIEXPRESS/', 'Twitter': 'https://twitter.com/thaiexpress?lang=en', 'Instagram': 'https://www.instagram.com/thai_express/'}","['Foods', 'Restaurants']"
L'Gros Luxe Longueuil,http://www.lgrosluxe.com/,,,,,(514) 824-0692,"217 Rue Saint-Charles OuestLongueuil, QC J4H 1E1",,,[],['General Manager'],{},"{'Facebook': 'https://www.facebook.com/lgrosluxe/', 'Instagram': 'https://www.instagram.com/lgrosluxe/'}",['Restaurants']
Souvlaki Bar (Saint-Léonard),https://souvlakibar.ca/,,,,,(514) 824-0692,"6830 rue Jean Talon EMontréal, QC H1S 1N2",,,[],['General Manager'],{},{},"['Foods', 'Restaurants']"
Belle Province Milad,,,,,,(514) 738-0696,"7555 Decarie Blvd.Montreal, QC H4P 2G9",,,[],['General Manager'],{},{},['Restaurants']
Le Georgia,,,,,,(514) 738-0696,"5112 Decarie BlvdMontréal, QC H3X 2H9",,,[],['General Manager'],"{'Website Addresses': ['https://www.tripadvisor.ca/Restaurant_Review-g155032-d4853719-Reviews-Le_Georgia-Montreal_Quebec.html', 'https://www.restomontreal.ca/resto/le-georgia-montreal/1250/en/']}",{'Facebook': 'https://www.facebook.com/restogeorgiamontreal/'},"['Foods', 'Restaurants']"
Sésame,https://sesamerestaurant.ca/,,,,,(514) 738-0696,"141, Avenue AtwaterMontréal, QC H3J 2Z6",,,[],['General Manager'],{'Website Addresses': ['https://sesamerestaurant.ca/fr/restaurants/march%C3%A9-atwater/']},"{'Facebook': 'https://www.facebook.com/Sesamerestaurant', 'Instagram': 'https://www.instagram.com/sesamerestaurant/'}",['Restaurants']
Copper Branch,https://eatcopperbranch.com/,,,,,(514) 738-0696,"7999 Bd des Galeries d'AnjouMontréal, QC H1M 1W9",,,[],['General Manager'],{'Website Addresses': ['https://eatcopperbranch.com/locations/']},"{'Facebook': 'https://www.facebook.com/CopperBranch/', 'Instagram': 'https://www.instagram.com/copperbranch/', 'LinkedIn': 'https://www.linkedin.com/company/copper-branch/?originalSubdomain=ca'}",['Restaurants']
Le SH Moonshine BBQ,https://moonshinebbq.ca/,Corporation,10,,,(514) 938-5333,"4370 rue Notre-DameMontreal, QC H4C 1R8",,,[],"['Fred Beaver, Owner']",{},{},['Restaurants']
KFC,https://nowebsite.com,,,,,(514) 334-1440,"1595 Boulevard Cote Vertu Ouestsaint laurent, QC H4L 2A1",,,[],[],{},{},['Restaurants']
Nettoyage Océan,http://www.nettoyageocean.com,,1,,,(514) 543-4515,"8515 Place DevonshireBureau 203Montreal, QC H4P 2K1",,,[],"['Responsable Général, General Manager']",{},{},['Cleaning Services']
Hakari Sushi,https://www.hakarisushi.com/,,,,,(514) 543-4515,"155 Boulevard des LaurentidesLaval, QC H7G 2T5",,,[],['General Manager'],{'Website Addresses': ['https://fr.yelp.ca/biz/hakari-sushi-laval']},{'Facebook': 'https://fr-ca.facebook.com/Hakari-Sushi-Restaurant-439125312944657/'},"['Foods', 'Restaurants']"
L'Gros Luxe NDG,http://www.lgrosluxe.com/,,,,,(514) 543-4515,"5942 Rue Sherbrooke OuestMontréal, QC H4A 1X7",,,[],['General Manager'],{},"{'Facebook': 'https://www.facebook.com/lgrosluxe/', 'Instagram': 'https://www.instagram.com/lgrosluxe/'}",['Restaurants']
PFK Montreal,http://www.kfc.ca/,,,,,(514) 351-6670,"8710 rue Sherbrooke EstMontreal, QC H1L 1B9",,,[],['General Manager'],{},{},['Fast Food Restaurants']
Chiki Churros,https://www.chikichurros.ca/ndg/,,,,,(514) 351-6670,"6206, rue Sherbrooke OMontréal, QC H4B 1M2",,,[],['General Manager'],{'Website Addresses': ['https://www.chikichurros.ca/']},"{'Facebook': 'https://www.facebook.com/Chiki-Churros-104163564827964', 'Instagram': 'https://www.instagram.com/chiki_churros/'}","['Foods', 'Restaurants']"
Chiki Churros,https://www.chikichurros.ca/verdun/,,,,,(514) 351-6670,"3876, rue WellingtonMontréal, QC H4G 1V2",,,[],['General Manager'],{'Website Addresses': ['https://www.chikichurros.ca/']},"{'Facebook': 'https://www.facebook.com/Chiki-Churros-104163564827964', 'Instagram': 'https://www.instagram.com/chiki_churros/'}","['Foods', 'Restaurants']"
Chiki Churros,https://www.chikichurros.ca/laval-des-rapides/,,,,,(514) 351-6670,"317 Bd Cartier OLaval, QC H7N 2J3",,,['Chiki Churro'],['General Manager'],{'Website Addresses': ['https://www.chikichurros.ca/']},"{'Facebook': 'https://www.facebook.com/Chiki-Churros-104163564827964', 'Instagram': 'https://www.instagram.com/chiki_churros/'}","['Foods', 'Restaurants']"
Pizza Salvatoré St-Hubert,https://pizzasalvatore.com/,,,,,(514) 351-6670,"2901 Boul. TaschereauSt-Hubert, QC J4T 3K1",,,[],['General Manager'],{},{'Facebook': 'https://www.facebook.com/PizzaSalvatoreCanada/'},"['Restaurants', 'Pizza']"
Souvlaki Bar (Fairview Pointe-Claire),https://souvlakibar.ca,,,,,(514) 351-6670,"6801 Route Trans-CanadiennePointe-Claire, QC H9R 5J2",,,[],['General Manager'],{},{},"['Foods', 'Restaurants']"
Nettoyeur de la Cité,https://nettoyeurdelacite.com,,1,,,(514) 762-0022,"672 rue MelroseVerdun, QC H4H 1T4",,,[],"['Christian Llerena, General Manager']",{},{},['Cleaning Services']
Copper Branch,https://eatcopperbranch.com/,,,,,(514) 762-0022,"2310 Rue Wilfrid-ReidSaint-Laurent, QC H4R 1V9",,,[],['General Manager'],"{'Website Addresses': ['https://eatcopperbranch.com/locations/', 'https://www.linkedin.com/company/copper-branch/?originalSubdomain=ca']}","{'Facebook': 'https://www.facebook.com/CopperBranch/', 'Instagram': 'https://www.instagram.com/copperbranch/'}",['Restaurants']
Souvlaki Bar (Ville Saint-Laurent),https://souvlakibar.ca/,,,,,(514) 762-0022,"3310 Boulevard de la Côte-VertuMontréal, QC H4R 1P8",,,[],['General Manager'],{},{},"['Restaurants', 'Foods']"
Montreal Maid Services,https://www.montrealmaidservices.com,,1,,,(514) 700-3615,"7107 route TranscanadienneSaint-Laurent, QC H4T 1A2",,,[],"['Responsable Général, General Manager']",{},{},['Cleaning Services']
Langevin Montréal,,,1,,,(514) 381-4443,"6840 ch de la Côte-de-LiesseSaint-Laurent, QC H4T 2A1",,,[],['Abas Sakande'],{},{},['Cleaning Services']
We Care Cleaning,https://www.wecarecleaning.ca/,Corporation,6,,,(438) 500-4777,"2020 Trans Canada RouteSuite 107Dorval, QC H9P 2N4",,11/9/2020,[],"['Mr. Mehran Chowdhury, Director of Operations']",{},{},"['Cleaning Services', 'Window Cleaning', 'Blind Cleaning', 'Cleaning Supplies', 'Wall Cleaning', 'House Cleaning Supplies', 'Bin Cleaning']"
Thai Express Restaurant Laval,https://thaiexpress.ca/fr/emplacements/,,,,,(438) 500-4777,"1020 Blvd le CorbusierLaval, QC H7N 0A8",,,[],['General Manager'],{'Website Addresses': ['https://thaiexpress.ca/']},"{'Facebook': 'https://www.facebook.com/THAIEXPRESS/', 'Twitter': 'https://twitter.com/thaiexpress?lang=en', 'Instagram': 'https://www.instagram.com/thai_express/'}","['Foods', 'Restaurants']"
Poulet Rouge Carrefour Angrignon,https://poulet-rouge.ca/,,,,,(438) 500-4777,"7077 Blvd. NewmanLaSalle, QC H8N 1X1",,,[],['General Manager'],{},"{'Instagram': 'https://www.instagram.com/poulet.rouge/', 'Facebook': 'https://www.facebook.com/pouletrougefranchise'}",['Restaurants']
Crown Movers,https://www.crownmovers.ca,,1,,,(514) 606-4030,"4030 boulevard Côte-Vertu OuestSaint-Laurent, QC H4R 1V4",,,['Déménageurs Crown'],"['Responsable Général, General Manager']",{},{},"['Moving Companies', 'Cleaning Services', 'Junk Removal', 'Transportation Services']"
Crown Cleaners Montreal,https://www.cleanersmontreal.ca/,,6,,,(438) 464-0884,"4030 Boulevard Cote Vertu Ouest, 111Montréal, QC H4R 1V4",,,[],"['Jonathan Probonas, Co-Owner']",{},{},['Cleaning Services']
House of Jazz Laval,https://www.houseofjazz.ca/laval/,,,,,(438) 464-0884,"1639 Bd de l'AvenirLaval, QC H7S 2N5",,,[],['General Manager'],{},"{'Facebook': 'https://www.facebook.com/houseofjazzlaval/', 'Twitter': 'https://twitter.com/houseofjazzlava', 'Instagram': 'https://www.instagram.com/houseofjazzlaval/'}","['Restaurants', 'Foods']"
Chiki Churros,https://www.chikichurros.ca/brossard/,,,,,(438) 464-0884,"3615, boul. TaschereauLongueuil, QC J4T 2G3",,,[],['General Managger'],{},"{'Facebook': 'https://www.facebook.com/Chiki-Churros-104163564827964', 'Twitter': 'https://www.chikichurros.ca/', 'Instagram': 'https://www.instagram.com/chiki_churros/'}","['Foods', 'Restaurants']"
Teriyaki Experience,https://www.teriyakiexperience.com/locations/le-carrefour-angrignon/,,,,,(438) 464-0884,"7077 Newman BoulevardMontréal, QC H8N 1X2",,,[],['General MAnager'],{'Website Addresses': ['https://www.teriyakiexperience.com/']},"{'Facebook': 'https://www.facebook.com/TeriyakiExperience/', 'Twitter': 'https://twitter.com/Teriyaki_Exp', 'Instagram': 'https://www.instagram.com/teriyakiexperience/'}","['Foods', 'Restaurants']"
Thai Express Restaurant Laval,https://thaiexpress.ca/locations/,,,,,(438) 464-0884,"1677 Boulevard Saint-Martin OLaval, QC H7S 1N2",,,[],['General Manager'],{'Website Addresses': ['https://thaiexpress.ca/']},"{'Facebook': 'https://www.facebook.com/THAIEXPRESS/', 'Twitter': 'https://twitter.com/thaiexpress?lang=en', 'Instagram': 'https://www.instagram.com/thai_express/'}","['Foods', 'Restaurants']"
KÒI noodle bar,https://www.koinoodlebar.com/,,,,,(438) 464-0884,"1775, boul. St-Martin O ChomedeyLaval, QC H7S 1N2",,,[],['General Manager'],"{'Website Addresses': ['https://www.koibubbletea.com/', 'https://www.koibubbletea.ca/']}",{'Facebook': 'https://www.facebook.com/koinoodlebar/'},"['Foods', 'Restaurants']"
Sushi Shop,https://sushishop.com/fr/restaurant/sushi-shop-lac-beauport/?utm_source=G&utm_medium=LPM&utm_campaign=MTY,,,,,(438) 464-0884,"990 Bd du LacQuébec City, QC G2M 0C9",,,[],['General Manager'],{},"{'Facebook': 'https://www.facebook.com/sushishopboutique', 'Instagram': 'https://www.instagram.com/sushishoplove/'}",['Restaurants']
Harvey's,https://www.harveys.ca/fr.html,,,,,(438) 464-0884,"5935 Boulevard Robert-BourassaLaval, QC H7E 0A4",,,[],['General Manager'],{'Website Addresses': ['https://www.harveys.ca/']},"{'Facebook': 'https://www.facebook.com/harveysquebec', 'Twitter': 'https://twitter.com/HarveysCanada/status/1451532258956005379', 'YouTube': 'https://www.youtube.com/channel/UCRQmw5pw9xCapP_0z05PbiQ', 'Instagram': 'https://www.instagram.com/harveysquebec/'}","['Foods', 'Restaurants']"
Miss Wong,https://misswong.ca/,,,,,(438) 464-0884,"1780 Av. Pierre-PéladeauLaval, QC H7T 2Z1",,,[],['General Manager'],{},"{'Facebook': 'https://www.facebook.com/misswongbrasserie/', 'Instagram': 'https://www.instagram.com/misswonglaval/'}","['Foods', 'Restaurants']"
Pizza Salvatoré Longueuil,https://pizzasalvatore.com/,,,,,(438) 464-0884,"3740 Chemin ChamblyLongueuil, QC J4L 1N8",,,[],['General Manager'],{},{'Facebook': 'https://www.facebook.com/PizzaSalvatoreCanada/'},"['Restaurants', 'Pizza']"
Elixor,https://www.elixor.com/,,,,,(438) 464-0884,"3237 Boulevard des SourcesDollard-des-Ormeaux, QC H9B 1Z6",,,[],['General Manager'],{},"{'Facebook': 'https://www.facebook.com/RestoElixor/', 'Instagram': 'https://www.instagram.com/elixorresto/'}","['Restaurants', 'Foods']"
Elixor,https://www.elixor.com/,,,,,(438) 464-0884,"1795 Av Pierre-PeladeauLaval, QC H7T 2Y5",,,[],['General Manager'],{},"{'Facebook': 'https://www.facebook.com/RestoElixor/', 'Instagram': 'https://www.instagram.com/elixorresto/'}","['Foods', 'Restaurants']"
CleanerOffices Inc.,http://www.cleaneroffices.ca/,,1,,,(514) 504-2325,"3055 boulevard Saint-Martin OuestSuite T500Laval, QC H7T 0J3",,,[],"['Cathy Bernard, General Manager']",{},{},['Cleaning Services']
Restaurant Soya,https://www.restaurantsoya.com/,,,,,(514) 504-2325,"3204 Boulevard Saint-Martin OLaval, QC H7T 1A1",,,[],['General Manager'],"{'Website Addresses': ['https://www.tripadvisor.ca/809400', 'https://www.yelp.ca/biz/ljMFshWAmulRuGtlbdJvTA']}",{'Instagram': 'https://www.instagram.com/restaurant_soya_laval'},"['Restaurants', 'Foods']"
Souvlaki Bar (Laval),https://souvlakibar.ca/,,,,,(514) 504-2325,"190 Prom. Du CentropolisLaval, QC H7T 2Z6",,,[],['General Manager'],{},{},"['Foods', 'Restaurants']"
Chiki Churros,https://www.chikichurros.ca/chomedey/,,,,,(514) 504-2325,"3240, boul. St-MartinLaval, QC H7T 1A1",,,[],['General Manager'],{'Website Addresses': ['https://www.chikichurros.ca/']},"{'Facebook': 'https://www.facebook.com/Chiki-Churros-104163564827964', 'Twitter': 'https://www.instagram.com/chiki_churros/'}","['Foods', 'Restaurants']"
Aéroport de Montréal - Archibald,https://www.archibaldmicrobrasserie.ca/en/restaurants/aeroport-de-montreal/exclusive-beers,,,,,(514) 504-2325,"975, Romeo-Vachon Blvd NDorval, QC H4Y 1H6",,,[],['General Manager'],{},{},"['Restaurants', 'Brew Pub']"
Pizza Arménienne Arouch Laval,http://www.arouch.com/,,,,,(514) 504-2325,"3467 Boulevard Saint-Martin OLaval, QC h7t1a2",,,[],['General Manager'],{},"{'Facebook': 'https://www.facebook.com/arouch.boulangerie', 'Instagram': 'https://www.instagram.com/arouch_boulangerie'}","['Foods', 'Restaurants']"
PRO-SEC,https://nettoyage-tapis-pro-sec.ca/,Corporation,5,,,(450) 462-7747,"3350 1ère rue, suite 103Saint-Hubert, QC J3Y 8Y5",,15/12/1995,"['3091-7488 Quebec Inc', 'PRO-SEC']","['Patrick Sevigny, President']","{'Phone Numbers': ['(514) 725-7747'], 'Website Addresses': ['https://www.facebook.com/NettoyageProSec']}","{'Twitter': 'https://twitter.com/ProSecMontreal', 'YouTube': 'https://www.youtube.com/channel/UCMdPhgB47-KVYmmysyPI_gg'}","['Cleaning Systems', 'Cleaning Services', 'Carpet and Rug Cleaners', 'Commercial Cleaning Services', 'Carpet Cleaning', 'Cleaning Supplies', 'Furniture Cleaning', 'Carpet and Rug Cleaning Equipment and Supplies', 'Mobile Dry Cleaning', 'Disinfecting Services']"
Thai Express Restaurant Laval,https://thaiexpress.ca/,,,,,(450) 462-7747,"3035 Boul. le Carrefour,Laval, QC H7T 1C7",,,[],['General Manager'],{},"{'Facebook': 'https://www.facebook.com/THAIEXPRESS/', 'Twitter': 'https://twitter.com/thaiexpress?lang=en', 'Instagram': 'https://www.instagram.com/thai_express/'}","['Foods', 'Restaurants']"
Jugo Juice,https://jugojuice.com/,,,,,(450) 462-7747,"3035 Boul. le CarrefourLaval, QC H7T 1C7",,,[],['General Manager'],{},"{'Facebook': 'https://www.facebook.com/jugojuice/', 'Instagram': 'https://www.instagram.com/jugojuice/', 'Twitter': 'https://twitter.com/jugojuice'}","['Restaurants', 'Foods', 'Juice', 'Juicers']"
Copper Branch,https://eatcopperbranch.com/,,,,,(450) 462-7747,"3035 Boulevard le CarrefourLaval, QC H7T 1C8",,,[],['General Manager'],"{'Website Addresses': ['https://eatcopperbranch.com/locations/', 'https://www.linkedin.com/company/copper-branch/?originalSubdomain=ca']}","{'Facebook': 'https://www.facebook.com/CopperBranch/', 'Instagram': 'https://www.instagram.com/copperbranch/'}",['Restaurants']
Souvlaki Bar (Carrefour Laval),https://souvlakibar.ca/,,,,,(450) 462-7747,"3035 CarrefourLaval, QC H7T 1C8",,,[],['General Manager'],{},{},"['Foods', 'Restaurants']"
Groupe St-Hubert inc,http://www.st-hubert.com/,,,,,(450) 462-7747,"2500 boulevard Daniel-JohnsonLaval, QC H7T 2P6",,,[],['General Manager'],{},{'Facebook': 'https://www.facebook.com/sthubert'},"['Corporate', 'Restaurants']"
CrepeShop,,,,,,(450) 462-7747,"1995 Boulevard des LaurentidesLaval, QC H7M 2N6",,,[],['General Manager'],{},{},"['Restaurants', 'Foods']"
Pizza Salvatoré Laval,https://pizzasalvatore.com/,,,,,(450) 462-7747,"2161 Boulevard des LaurentidesLaval, QC H7M 4M2",,,[],['General Manager'],{},{'Facebook': 'https://www.facebook.com/PizzaSalvatoreCanada/'},"['Restaurants', 'Pizza']"
Manti,https://mantimtl.com/,,,,,(450) 462-7747,"2204 Boul. Curé-LabelleLaval, QC H7T 1R1",,,[],['General Manager'],{},"{'Facebook': 'https://www.facebook.com/mantimtl/', 'Instagram': 'https://www.instagram.com/mantimtl/'}","['Restaurants', 'Foods']"
Greektown Grill,https://tmredirect.com/r/greek-town-grill-6328c085-b3c8-448a-b210-544ec063c861,,,,,(450) 688-6340,"4637 Chemin du SouvenirLaval, QC H7W 1C5",,,[],['General Manager'],{},{},['Restaurants']
Teriyaki Experience,https://www.teriyakiexperience.com/locations/le-carrefour-laval/,,,,,(450) 688-6340,"3035 Boul. le CarrefourLaval, QC H7T 1C8",,,[],['General Manager'],{'Website Addresses': ['https://www.teriyakiexperience.com']},"{'Facebook': 'https://www.facebook.com/TeriyakiExperience/', 'Twitter': 'https://twitter.com/Teriyaki_Exp', 'Instagram': 'https://www.instagram.com/teriyakiexperience/'}","['Foods', 'Restaurants']"
Mikasa Sushi Bar,http://mikasasushibar.ca/,,,,,(450) 688-6340,"175 Prom. Du CentropolisLaval, QC H7T 0B3",,,[],['General Manager'],"{'Website Addresses': ['https://tbdine.com/laval/restaurants/mikasa-sushi-bar', 'https://www.yelp.ca/biz/mikasa-laval']}",{'Facebook': 'https://www.facebook.com/mikasasushibar/'},"['Foods', 'Restaurants']"
Giorgio Ristorante,https://giorgio.ca/,,,,,(450) 688-6340,"20 Boulevard de MortagneBoucherville, QC J4B 5K6",,,[],['General Manager'],{},{},"['Restaurants', 'Foods']"
Restauration S. Lachaine,http://decapagedemeubles.com,,1,,,(514) 578-7473,"625 avenue Marshall#2Dorval, QC H9P 1E1",,,[],"['Responsable Général, General Manager']",{},{},['Furniture Repair']
ServiceMaster Clean of Montréal Centre,http://smcleanmontreal.ca,,1,,,(450) 700-1495,"9605 rue Ignace, Suite IBrossard, QC J4Y 2P3",,,[],"['Responsable Général, General Manager']",{},{},['Cleaning Services']
COCO LOCO,https://www.restococoloco.com/,,,,,(450) 700-1495,"346 boul Curé-LabelleLaval, QC H7L 4T7",,,[],['General Manager'],{},"{'Facebook': 'https://www.facebook.com/RestoCocoLocoOfficial/', 'Twitter': 'https://twitter.com/restococoloco', 'Instagram': 'https://www.instagram.com/restococoloco/'}","['Foods', 'Restaurants']"
Foodtastic,https://foodtastic.ca/,,,,,(514) 856-5555,"9245 Thimens StreetMontréal, QC H8Y 0A1",,,[],[],{},{},['Restaurants']
We Care Cleaning,https://www.wecarecleaning.ca/,Corporation,6,,,(438) 500-4777,"2020 Trans Canada RouteSuite 107Dorval, QC H9P 2N4",,11/9/2020,[],"['Mr. Mehran Chowdhury, Director of Operations']",{},{},"['Cleaning Services', 'Window Cleaning', 'Blind Cleaning', 'Cleaning Supplies', 'Wall Cleaning', 'House Cleaning Supplies', 'Bin Cleaning']"
Kentucky Fried Chicken,https://www.facebook.com/KFC-1722586927954513/,,,,,(450) 632-5003,"Saint-Constant, QC J5A 1T2",,,[],['General Manager'],{},{},['Restaurants']
Elixor,https://www.elixor.com/,,,,,(450) 632-5003,"1795 Av Pierre-PeladeauLaval, QC H7T 2Y5",,,[],['General Manager'],{},"{'Facebook': 'https://www.facebook.com/RestoElixor/', 'Instagram': 'https://www.instagram.com/elixorresto/'}","['Foods', 'Restaurants']"
Elixor,https://www.elixor.com/,,,,,(450) 632-5003,"3237 Boulevard des SourcesDollard-des-Ormeaux, QC H9B 1Z6",,,[],['General Manager'],{},"{'Facebook': 'https://www.facebook.com/RestoElixor/', 'Instagram': 'https://www.instagram.com/elixorresto/'}","['Restaurants', 'Foods']"
Pizza Salvatoré DDO Dollard-des-Ormeaux,https://pizzasalvatore.com/,,,,,(450) 632-5003,"3343 Boulevard des SourcesDollard-Des Ormeaux, QC H9B 1Z8",,,[],['General Manager'],{},{'Facebook': 'https://www.facebook.com/PizzaSalvatoreCanada/'},['Restaurants']
PRO-SEC,https://nettoyage-tapis-pro-sec.ca/,Corporation,5,,,(450) 462-7747,"3350 1ère rue, suite 103Saint-Hubert, QC J3Y 8Y5",,15/12/1995,"['3091-7488 Quebec Inc', 'PRO-SEC']","['Patrick Sevigny, President']","{'Phone Numbers': ['(514) 725-7747'], 'Website Addresses': ['https://www.facebook.com/NettoyageProSec']}","{'Twitter': 'https://twitter.com/ProSecMontreal', 'YouTube': 'https://www.youtube.com/channel/UCMdPhgB47-KVYmmysyPI_gg'}","['Cleaning Systems', 'Cleaning Services', 'Carpet and Rug Cleaners', 'Commercial Cleaning Services', 'Carpet Cleaning', 'Cleaning Supplies', 'Furniture Cleaning', 'Carpet and Rug Cleaning Equipment and Supplies', 'Mobile Dry Cleaning', 'Disinfecting Services']"
Nettoyage Grand Montreal,http://www.nettoyagegrandmontreal.ca/,,1,,,(579) 379-7441,"700 avenue Marc-Aurèle-FortinLaval, QC H7L 5M7",,,[],"['Responsable Général, General Manager']",{},{},['Cleaning Services']
Restaurant Man-Li,https://www.manli.ca/,,,,,(514) 683-1110,"4991-A boulevard des SourcesPierrefonds, QC H8Y 3E3",,,[],['General Manager'],{},{},['Restaurants']
Nettoyage Experts 9364-9713 Québec Inc,http://nettoyageexperts.com,Corporation,7,,,(514) 992-7775,"401A Chemin de la grande coteRosemere, QC J7A 1K7",,28/6/1989,[],"['Mr. Pierre Dery, President']",{},{},['Cleaning Services']
Copper Branch,https://eatcopperbranch.com/,,,,,(514) 992-7775,"212 Boul LabelleRosemère, QC J7A 2H4",,,[],['General Manager'],{'Website Addresses': ['https://eatcopperbranch.com/locations/']},"{'Facebook': 'https://www.facebook.com/CopperBranch/', 'Instagram': 'https://www.instagram.com/copperbranch/', 'LinkedIn': 'https://www.linkedin.com/company/copper-branch/?originalSubdomain=ca'}",['Restaurants']
Giorgio Ristorante,https://giorgio.ca/,,,,,(514) 992-7775,"257 Boul LabelleRosemère, QC J7A 2H3",,,[],[],{},{},"['Foods', 'Restaurants']"
Restaurant Les Plats Cuisinés du Mékong,https://www.platsdumekong.ca/,,,,,(514) 992-7775,"51 Chem. de la Grande-CôteBoisbriand, QC J7G 1E1",,,['Plats Cuisinés Du Mékong (Les)'],['General Manager'],{'Website Addresses': ['https://fr.yelp.ca/biz/les-plats-cuisin%C3%A9s-du-m%C3%A9kong-boisbriand']},{'Facebook': 'https://www.facebook.com/platscuisinesdumekong/'},"['Foods', 'Restaurants']"
Teriyaki Experience,https://www.teriyakiexperience.com/locations/place-rosemere/,,,,,(514) 992-7775,"401 Labelle Blvd.Rosemère, QC J7A 3T2",,,[],['General Manager'],{'Website Addresses': ['https://www.teriyakiexperience.com/']},"{'Facebook': 'https://www.facebook.com/TeriyakiExperience/', 'Twitter': 'https://twitter.com/Teriyaki_Exp', 'Instagram': 'https://www.instagram.com/teriyakiexperience/'}","['Restaurants', 'Foods']"
Copper Branch,https://eatcopperbranch.com/,,,,,(514) 992-7775,"301 Brunswick BlvdPointe-Claire, QC H9R 4Y2",,,[],['General Manager'],{'Website Addresses': ['https://eatcopperbranch.com/locations/']},"{'Facebook': 'https://www.facebook.com/CopperBranch/', 'Instagram': 'https://www.instagram.com/copperbranch/', 'LinkedIn': 'https://www.linkedin.com/company/copper-branch/?originalSubdomain=ca'}",['Restaurants']
Pizza Salvatoré Terrebonne,https://pizzasalvatore.com/,,,,,(514) 992-7775,"1871 Chemin GasconTerrebonne, QC J6X 4G4",,,[],['General Managerj'],{},{'Facebook': 'https://www.facebook.com/PizzaSalvatoreCanada/'},"['Restaurants', 'Pizza']"
Homewash,http://www.homewash.ca/,,10,,,(438) 836-8706,"201-5, 4736 boul Saint-JeanPierrefonds, QC H9H 4B2",,,[],"['Mr. Haicha HM Muller, administrator']",{},{},['Cleaning Services']
Pizza Salvatoré Châteauguay,https://pizzasalvatore.com/,,,,,(438) 836-8706,"200 Boulevard d'AnjouChâteauguay, QC J6K 1C5",,,[],['General Manager'],{},{'Facebook': 'https://www.facebook.com/PizzaSalvatoreCanada/'},"['Restaurants', 'Pizza']"
Cora Franchise Group,https://www.chezcora.com/,,,,,(450) 435-2426,"16 rue Sicard, Local 50Sainte-Therese, QC J7E 3W7",,,[],['General Manager'],{},{},['Restaurants']
